address,block_id,datetime,rewards
hx9571df0bd727ce18adc177e8fd6bc45f885b3382,20770009,2020-06-30 06:00:38,2578.252885136374206789
hx9571df0bd727ce18adc177e8fd6bc45f885b3382,19499617,2020-05-31 12:37:32,6653.168727202961341027
hx9571df0bd727ce18adc177e8fd6bc45f885b3382,18168742,2020-04-30 09:47:50,7375.673153930048128832
hx9571df0bd727ce18adc177e8fd6bc45f885b3382,16886302,2020-03-31 09:47:29,6675.440546638019609717
hx9571df0bd727ce18adc177e8fd6bc45f885b3382,15560449,2020-02-29 09:20:37,7259.769661237508281656
hx9571df0bd727ce18adc177e8fd6bc45f885b3382,14315038,2020-01-31 06:46:30,10778.711823499701684404
hx9571df0bd727ce18adc177e8fd6bc45f885b3382,12995525,2019-12-31 11:17:04,12189.314490244432752326
hx9571df0bd727ce18adc177e8fd6bc45f885b3382,11679213,2019-11-30 15:22:07,16743.605874755985142804
