IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,6064107.468015689,4630.0,0.9875716282989621,5988740.48636815
bnUSD,2748336.054554095,3553.0,0.9781067156907164,2688165.9519342873
LDX,463831.7616209786,3407.0,,
IWIN,6893.3043,2543.0,,
BALN,573380.2441859763,2518.0,1.1986095357842232,687259.0283115976
GBET,1406897.1492352667,1930.0,0.18814292970731028,264697.751453986
OMM,2135071.693814836,1442.0,0.14725245993241828,314394.55904630956
METX,1885125.75462814,1060.0,0.002414005031249936,4550.703056211162
CFT,8130400.383076881,776.0,0.1067590128903491,867993.519300604
IUSDC,1148868.14543,475.0,0.9847906766050869,1131394.6382680412
FIN,17743.33964573617,416.0,,
USDS,281592.30926293164,319.0,0.9873585367008336,278032.57042005676
finICX,696361.5319600219,127.0,0.9875716282989621,687706.8920025185
oICX,1042396.538766628,121.0,0.9875716282989621,1029441.247122961
IAM,2050.654185274537,111.0,,
obnUSD,291390.87270867114,86.0,0.9781067156907164,285011.3694873299
oOMM,53163.8508159409,72.0,0.14725245993241828,7828.507812127401
oIUSDC,591873.066266,70.0,0.9847906766050869,582871.0773924217
TAP,494210.72453808784,61.0,0.002847885810509019,1407.4557098134019
IUSDT,10590.381665,48.0,0.9964231124478972,10552.501060650444
oUSDS,71672.69737956645,45.0,0.9873585367008336,70766.6496060904
UP,83.56740688090852,34.0,2.590914970967814,216.5160455727046
dbnUSD,81360.49791058004,34.0,0.9781067156907164,79579.24939827884
dIUSDC,9367.646932,30.0,0.9847906766050869,9225.171360361846
dUSDS,2809.0920436177125,10.0,0.9873585367008336,2773.581009644339
oBALN,29020.141028160106,8.0,1.1986095357842232,34783.81776615568
dBALN,1044.7486286841724,8.0,1.1986095357842232,1252.2456688383397
HGC,62500.0,3.0,,
SPORTS,101.0,1.0,,
ICX,,,0.91952206,
