IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,3504437.4975198177,1986.0,0.28559801963944326,1000860.4092418663
bnUSD,785941.1805387317,1963.0,1.0248351721436366,805460.1650521841
GBET,155627.3116338051,1235.0,0.027791575590041813,4325.128195145888
METX,912823.2957653905,835.0,0.000194921352207373,177.92875113698068
BALN,385875.93970006116,825.0,0.20969241898889152,80915.25922531747
OMM,1768049.4369678576,621.0,0.022640864003817564,40030.16685441548
FIN,28846.760577598467,421.0,0.47472730991756273,13694.34504883932
IUSDC,137006.627694,276.0,1.0157512397490738,139164.65193402028
USDS,23066.696462930835,151.0,1.0048967209989927,23179.64763987826
CFT,1915456.6184751678,110.0,0.01161616707907132,22250.26411292052
finOMM,1337.6918438367627,83.0,0.47472730991756273,635.0388505232908
oICX,423302.01144886477,78.0,0.28559801963944326,120894.21617918872
obnUSD,84858.34239006326,65.0,1.0248351721436366,86965.81393114413
oIUSDC,12481.623431,31.0,1.0157512397490738,12678.224474119337
CLAW,5085044.331814641,31.0,,
IDOGE,321723088.2021258,15.0,,
IUSDT,490.055449,12.0,1.0477526278046225,513.4568844597242
dbnUSD,2720.7723421911755,11.0,1.0248351721436366,2788.343191673139
oOMM,50031.27,8.0,0.022640864003817564,1132.7511800082775
oUSDS,538.912472319824,8.0,1.0048967209989927,541.5513763396516
finICX,16677.071050511553,7.0,0.47472730991756273,7917.061077113412
finOICX,288.01083160825385,6.0,0.47472730991756273,136.7266073165065
UP,0.2959725007175487,6.0,0.7655818142807272,0.22659116407654478
dUSDS,743.9891394930561,6.0,1.0048967209989927,747.6322467354343
dIUSDC,1129.6693229999998,4.0,1.0157512397490738,1147.4630153437467
TAP,67595.55707750584,3.0,0.0005315547513700658,35.93073953605471
LDX,10.0,2.0,,
ICX,,,0.2576904,
