IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,9947.0,798353.4651710056,74010.3370615887,712.0,0.9827105164381208,72730.73655555322
BST,363.0,662.9695535502892,334.01316448829186,703.0,1.0598478046055813,354.003119092279
FRMD,945.0,16697.052440139996,23490.644656417393,630.0,0.010151564082740792,238.46678457451372
sICX,12137.0,848138.6154147463,533329.2858173624,509.0,0.340344598570185,181515.74168723365
GBET,2905.0,7863.881396610178,130953.61157531077,311.0,0.003192684192755302,418.09352566071243
$unknown,,,2730.538136775354,188.0,,
BALN,16432.0,260277.98642261678,107421.4640269481,131.0,0.0920191964739187,9884.836803811726
CODE,252.0,8.788501120227869,555557.4178613905,117.0,8.126324855375127e-06,4.514640053355043
ETH,146.0,3465.3262257448137,1.9755482247826333,56.0,2424.6622628963896,4790.037229162405
CROWN,1250.0,12337.230121946684,285484.3173658881,54.0,0.0037670389415018343,1075.430540705369
USDS,5449.0,5489.329250132914,396.9426334705658,52.0,0.8931419520556662,354.52611851201794
IUSDC,5603.0,38579.09219613104,393.939839,50.0,1.018651183721801,401.28728331252574
FIN,2268.0,10443.150036384111,3815.3516195374896,48.0,0.06100762405611131,232.7655372466186
OMM,13902.0,21349.44758842257,152677.4082914171,46.0,0.0030457670393281852,465.01981782404994
CFT,19419.0,58332.48115928477,82367.94889044316,35.0,0.003597917679339552,296.3530995238621
BTCB,159.0,17246.22017711141,0.006256459991976573,24.0,44386.569482874365,277.70279615069177
VOID,158.0,630.6638903418942,3649.2789966424193,12.0,0.015609258342056613,56.96253862083267
sARCH,7.0,10.1073579143868,4.32156497177559,10.0,1.76688411908424,7.635704518221022
XCROWN,1250.0,12337.230121946684,72514.40386526698,3.0,0.0037670389415018343,273.16458318025184
finMICX,12137.0,848138.6154147463,9.153955323825343,3.0,0.340344598570185,3.1154992500167444
dUSDS,5449.0,5489.329250132914,93.72636545873033,2.0,0.8931419520556662,83.71094900489317
oIUSDC,5603.0,38579.09219613104,2.1674100000000003,2.0,1.018651183721801,2.207834762110469
oUSDS,5449.0,5489.329250132914,0.9127469226298216,2.0,0.8931419520556662,0.815212568210401
ICX,,,,,0.276811072,
