week,delegator,sum_votes,how_many_prep_voted,raffle_tickets,total_votes,total_votes,total_votes,total_votes,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep
2020-38,hx3fe703490d6f0b30bf1e0aaf96bc7050597a943b,7188.9478,12,1,588.9478,600.0000000000001,600.0,599.0789833333333,8.19241%,8.34614%,8.34614%,8.33333%
2020-38,hx75f6fa7af0f4fe03813399399996fedb050b243e,6260.1778,12,1,500.0,760.1778,500.0,521.6814833333334,7.98699%,12.14307%,7.98699%,8.33333%
2020-38,hxf819c5e1cc4b3e48aab63cacf87b2f723d01ec7d,42414.0686,12,1,400.0,7000.0,3254.5,3534.5057166666666,0.94308%,16.50396%,7.67316%,8.33333%
2020-38,hxe79696489e108bc2a0b2f9253a241815179193e9,136108.9704,12,1,3000.0,30000.0,5000.0,11342.4142,2.20412%,22.04116%,3.67353%,8.33333%
2020-38,hx7161b1f236e9f8541c00b8b79d8b549cbe2f29be,89910.2053,12,1,297.7042,40685.9256,1101.9737,7492.517108333333,0.33111%,45.25173%,1.22564%,8.33333%
2020-38,hxfcfa8585fe2e5a7d96b154b54b697bb477b4fe30,20043.7036,12,1,800.4172000000001,3750.1062,1580.0,1670.3086333333333,3.99336%,18.70965%,7.88277%,8.33333%
2020-38,hx3ee1c2d14a10919cdda370504dfd95758135e1c1,20063.3106,12,1,107.0909,1991.8821,1891.43755,1671.94255,0.53376%,9.92798%,9.42735%,8.33333%
2020-38,hx13561355865e509e32f7a27786a6763ba6b1c489,12697.2722,11,1,337.9208,6389.325899999998,643.0265,1154.2974727272726,2.66137%,50.32046%,5.06429%,9.09091%
2020-38,hxc80f843578020a39efd76c89d4c49efc43526cd3,417.2846,11,1,17.2846,40.0,40.0,37.93496363636364,4.14216%,9.58578%,9.58578%,9.09091%
2020-38,hx1cc7b5fb2ddeb78cbac7e839837daf4e9fdc1009,9340.5831,11,1,102.4691,3430.5532000000003,616.0,849.1439181818182,1.09703%,36.72740%,6.59488%,9.09091%
2020-38,hx16efd676ccb794e3fe399c45abcba85df88f31d2,1726.8397,11,1,15.0076,752.6613,52.1711,156.98542727272726,0.86908%,43.58605%,3.02119%,9.09091%
2020-38,hx1ce6488ac66bf734e178eef733f2432682b532d8,6499.338000000001,11,1,31.3084,1300.1072,608.8353999999999,590.8489090909092,0.48172%,20.00369%,9.36765%,9.09091%
2020-38,hxf46bd1f322efcf99b24c037123b5037ac7986d82,4223.6137,11,1,187.42110000000002,432.5937,400.3999,383.9648818181818,4.43746%,10.24226%,9.48003%,9.09091%
2020-38,hxc662c03f4bdd3e0eac3782ee0f6ec9f545a2c5d3,53033.84460000001,11,1,315.4051,8646.3153,4536.213900000001,4821.258600000001,0.59472%,16.30339%,8.55343%,9.09091%
2020-38,hxfc7e2968bdb38ddfea72701660f981868cb1c614,59489.55229999999,11,1,371.98800000000006,7164.7393999999995,5985.869699999998,5408.141118181818,0.62530%,12.04369%,10.06205%,9.09091%
2020-38,hx1d5f9d9ba461557f371e349854de83b66a4101c0,12500.0,11,1,359.0197,2064.9948,1216.3852,1136.3636363636363,2.87216%,16.51996%,9.73108%,9.09091%
2020-38,hx149d3879d24e7fe5820b590f72fcae78ffbb0042,156417.1515,11,1,9260.9707,17884.055,14974.8163,14219.741045454546,5.92069%,11.43356%,9.57364%,9.09091%
2020-38,hxee289e9b7f9dae26ee3cdebd8e7a2468ec89dffa,11157.8091,11,1,1000.0,1142.9065,1000.0,1014.3462818181819,8.96233%,10.24311%,8.96233%,9.09091%
2020-38,hx1a6fd1e633dcb583de2422bdbf3480d4208f1e40,12764.037300000004,11,1,520.2349,1560.3856,1179.0796,1160.3670272727277,4.07579%,12.22486%,9.23751%,9.09091%
2020-38,hx14d6a3fbfddf0ac18225bb08f836139f05c1d7ad,447177.66079999995,11,1,19589.7339,44715.877799999995,42712.2983,40652.51461818181,4.38075%,9.99958%,9.55153%,9.09091%
2020-38,hx16db7e5e3ad6bed68ccec9c0da3c477d8acb67e9,53888.8116,11,1,230.0884,7709.739,4825.6181,4898.9828727272725,0.42697%,14.30675%,8.95477%,9.09091%
2020-38,hxed5e0d1bade8dc01084d0a68e0d370c41c69465d,19463.2931,11,1,406.6515,2509.8032000000003,1730.8700000000001,1769.3902818181816,2.08933%,12.89506%,8.89300%,9.09091%
2020-38,hxd5629fb8fe7a0aeb703abb336002b09461f1341d,94826.1725,11,1,4773.9697,21287.781,6365.2929,8620.561136363636,5.03444%,22.44927%,6.71259%,9.09091%
2020-38,hxeca3e5e67128f9c15bc59b7b6b6687c1ef19ef55,73005.5538,11,1,216.0273,38516.426400000004,1400.5973,6636.868527272727,0.29591%,52.75821%,1.91848%,9.09091%
2020-38,hxd6065022196e9be0026baa4b6ebed925102fa170,681.0113,11,1,59.2033,80.6035,59.2034,61.910118181818184,8.69344%,11.83585%,8.69345%,9.09091%
2020-38,hxec7582d72a3fdf7dca0674e2b6c073362b73e3ee,8792.720699999998,11,1,250.0,1218.0154999999988,1000.0,799.3382454545452,2.84326%,13.85254%,11.37304%,9.09091%
2020-38,hxebcd91115a92f651c8370d0bdccdcef3c9ceede2,1053.5922999999998,11,1,73.8171,115.9983,94.9077,95.78111818181816,7.00623%,11.00979%,9.00801%,9.09091%
2020-38,hxda2f396c8f1a50df62b23c1c3d88342ce6939140,7514.171400000001,11,1,70.1435,2665.4535,350.7176,683.106490909091,0.93348%,35.47235%,4.66742%,9.09091%
2020-38,hxdb4cecb5d86ca0cadbcbe6adad83eb5cd28154a3,11553.527900000003,11,1,100.2587,9023.2904,100.2587,1050.3207181818184,0.86778%,78.09987%,0.86778%,9.09091%
2020-38,hxdc8c68c62b0af5cbd78e2e718d09d1d804e22cb6,37069.943199999994,11,1,2753.4901,5180.5317000000005,3210.2149,3369.994836363636,7.42782%,13.97502%,8.65989%,9.09091%
2020-38,hxdd6b499ebf126dd89f89f32179cd879fee310eda,7122.8559995045425,11,1,131.6232945695421,2549.2980349201353,432.1610221959618,647.532363591322,1.84790%,35.79039%,6.06724%,9.09091%
2020-38,hxe6e6004acb4997c5897ceb0dc42f0cdd95c95737,350.0,11,1,10.0,110.0,10.0,31.818181818181817,2.85714%,31.42857%,2.85714%,9.09091%
2020-38,hx159190b9a5d7adf7dc438d991be9f981f0f3fd32,13799.429100000001,11,1,237.226,2135.034,1338.1527,1254.4935545454546,1.71910%,15.47190%,9.69716%,9.09091%
2020-38,hxe274e9b3202dc7548e068e57e040047e2b69e041,3280.8233,11,1,110.8233,400.0,300.0,298.2566636363636,3.37791%,12.19206%,9.14405%,9.09091%
2020-38,hx53c38abe38df03116f426ea55d973d77aeb71de6,4021.4210000000003,11,1,364.9899,371.4311,365.0,365.5837272727273,9.07614%,9.23631%,9.07639%,9.09091%
2020-38,hxbdfff8dc23130ebb5cfde1d2899416b7b5c317b5,11842.1175,11,1,79.65610000000001,1368.811,1115.5936,1076.5561363636364,0.67265%,11.55884%,9.42056%,9.09091%
2020-38,hx1d86a35e84216a1eb0724a9209b7dfae1a98fc0a,12322.999399999999,11,1,123.6213,2978.0280000000002,1075.5045,1120.2726727272727,1.00318%,24.16642%,8.72762%,9.09091%
2020-38,hx8713d9bd5e394bf4a5392a8f0edc48d34506aac0,26743.9803,11,1,2017.6524,2823.4166999999998,2500.0,2431.2709363636363,7.54432%,10.55720%,9.34790%,9.09091%
2020-38,hx39333860042722e6531ac90b6a279ea70de09eb1,3305.7240869103553,11,1,300.0,305.0,300.0,300.52037153730504,9.07517%,9.22642%,9.07517%,9.09091%
2020-38,hx3db63f567c2515eef3e739ca9d85f93115d11c49,112152.36539999998,11,1,5732.3296,11442.148000000001,10991.415799999999,10195.66958181818,5.11120%,10.20232%,9.80043%,9.09091%
