to,Fees burned,Regular Tx,to_def,Internal Tx,Internal Event (excluding Tx),group
0,0.0,302021,System,14,302028,System
cx0000000000000000000000000000000000000000,44.54355919999969,9497,governance,6513,0,governance
cxee7a00755a757e3c519a0616456030e33dc9d47f,2614.8770142874996,5537,BTP_2,0,5795,BTP
cxf14dea1cff7ceb29a46e6d04533a08f84441e41d,20.225328924999896,4854,Blobble Stake Token,4943,1,Blobble
cxf2ca3b655a782f39227934d37ff3b77f9b1ebcf9,17.2509826374998,4219,Blobble,0,0,Blobble
cx2aa9b28a657e3121b75d3d4fe65e569398645d56,39.72939722499992,4056,FRAMD Token,4497,63,FRAMD
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,209.50743492499987,2620,bnUSD,14979,332,bnUSD
cxca5faa5a71d986a2e84dd7e6f5ff791d29901ebe,12.576304687499999,2486,Relay_4,0,0,Relay
cx66d4d90f5f113eba575bf793570135f9b10cece1,62.45332142499998,1449,balanced_loans,1524,947,Balanced
cxe5c2c460364acc5f8c1d5ca925930043d8d9c9dd,4.78352694999999,1023,GangstaBet Crown,1042,0,GangstaBet
cxa0af3165c08318e988cb30993b3048335b94af6c,28.772523337499965,871,balanced_dex,2124,374,Balanced
cx2609b924e33ef00b648a409245c7ea394c467824,70.41949589999999,749,sICX,4331,166,sICX
cxa07f426062a1384bdd762afa6a87d123fbc81c75,26.860850012499984,638,xCall,1999,1827,xCall
cx4297f4b63262507623b6ad575d0d8dd2db980e4e,29.054239749999997,614,Injective,2485,28,Injective
cx66a031cc3bd305c76371fb586e93801b948254f0,30.088683899999975,575,Avalanche,2623,35,Avalanche
cx21e94c08c03daee80c25d8ee3ea22a20786ec231,80.21416029999999,486,balanced_router,5604,248,Balanced
cx5a0af85407c69945eb318d4ac18e9e842184163c,28.954267462499985,477,GangWar Simulation,1516,352,GangstaBet
cx288d13e1b63563459a2ac6179f237711f6851cb5,16.945610949999985,398,Ethereum,1312,76,Ethereum
cxba62bb61baf8dd8b6a04633fe33806547785a00c,10.490682999999999,349,MyID_3,335,0,MyID
cx14002628a4599380f391f708843044bc93dce27d,158.515041575,326,iAM Div,29456,29477,iAM 
cx622bbab73698f37dbef53955fd3decffeb0b0c16,39.19372334999999,233,ICON IBC Handler,41,343,ICON IBC Handler
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,1.9628829999999904,208,MyID_2,208,0,MyID
cx91a5817cf6e7adbcbcee9e8815c63f83d9a98afc,1.2424028124999944,200,unknown_cx,0,103,unknown_cx
cxd82fb5d3effecd8c9071a4bba3856ad7222c4b91,9.591475049999996,194,Balanced Savings,478,7,Balanced
cxdada6921d08fbf37c6f228816852e58b219cc589,1.1781854749999954,188,unknown_cx,0,85,unknown_cx
hxb568381d35d3e7a6383200e8a0d30310af20b929,0.21375,171,binance_hot,0,0,binance
cx59d899fce52cadd1feb5128ff5e6672f03943eec,0.8997141624999958,142,unknown_cx,0,46,unknown_cx
cx917f88460d4ebec1fd656d4dbe51131a37d16837,0.9175742499999963,140,unknown_cx,0,93,unknown_cx
cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,16.464899099999997,133,balanced_baln,962,127,Balanced
cx30f18d26f45d990112a4cd4825c0b79af73aac7c,5.352931862499998,132,Yetis,502,374,FRAMD
cxd17316e24ee40f2ef8ed6f3a497311db1b35206d,2.1305319874999964,121,GangstaVerse LootBox,599,0,GangstaBet
cx28b2ec885b50c8a93da752f2d0467a67127a70e8,8.606744624999997,106,CROWN,939,31,GangstaBet
cxe971c0a92c58db502e4a224efc6ba311eb1c173d,19.696770075,105,Inanis Treasury,14,0,Inanis
cx2d552c485ec8bcaa75aac02424e2aca6ffdb2f1b,4.314626962499995,101,Binance Coin,371,5,binance
cx44250a12074799e26fdeee75648ae47e2cc84219,2.5248324374999984,101,balanced_governance,2,2,Balanced
cx10d59e8103ab44635190bd4139dbfd682fa2d07e,5.404129399999997,100,balanced_rewards,198,135,Balanced
cxabea09a8c5f3efa54d0a0370b14715e6f2270591,2.5211721749999985,97,Balanced Asset Manager,297,138,Balanced
cx2dc662031f3d62bcdba4f63e9bf827767c847565,5.272544612499998,73,SkillScore,649,667,SkillScore
cx203d9cd2a669be67177e997b8948ce2c35caffae,14.644911337499998,71,balanced_dividends,946,25,Balanced
cx5b5a03cb525a1845d0af3a872d525b18a810acb0,5.100612499999997,63,btp-0x38.bsc-BTCB,448,11,BTP
hx85532472e789802a943bd34a8aeb86668bc23265,0.075,60,okx.com_01,0,0,okx.com_01
cx28497aef34ec44ad2be9249daddfbe34b54f309a,0.7967869374999978,58,Balanced Bribe,58,0,Balanced
cx12a58f7ab2cf2b08b426c490a91a9cb03ea05176,1.9901085374999983,57,unknown_cx,22,230,unknown_cx
hx6820a240b4a92eb501c76ce303572407a3028fdf,0.06375,51,upbit_hot_04,0,0,upbit
