IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,10004.0,1011897.2741975683,955706.8835457327,2299.0,1.0439354482079108,997696.2938297001
sICX,12176.0,1045371.2048429879,5120485.264504352,1450.0,0.35836468985509357,1835001.1137216787
BST,416.0,13.296565272344017,1578.0585919320804,735.0,1.3495243011479543,2129.6284184476654
$unknown,,,38375.46604208148,605.0,,
FRMD,963.0,20203.05616746326,20649.17240662664,562.0,0.01083981359898331,223.83317986110237
BALN,16512.0,402951.2540719695,1137267.2916862166,499.0,0.2685823383028946,305449.9084764841
GBET,2914.0,6908.667324754241,1055240.3182788813,398.0,0.002691470892830345,2840.148601588638
CFT,19445.0,57653.90498184745,2773238.011858619,213.0,0.003911166978499426,10846.596935500831
CROWN,1279.0,9043.848087644796,27145.457858239894,149.0,0.002494555636984723,67.71585491880357
USDS,5454.0,5480.154495139708,6172.882723761538,128.0,0.8321772257482866,5136.932419929403
CODE,256.0,1.8307141104359281,555554.0,108.0,1.3558049216691777e-05,7.532228474529983
IUSDC,5611.0,23358.257163577142,33746.283702,100.0,0.5493865365348302,18539.753923963566
FIN,2276.0,6175.438589155072,14654.703217072307,92.0,0.023935399421171746,350.7661748993562
OMM,13911.0,21262.02893425513,1111274.1866509886,73.0,0.0048329533618969005,5370.736316364139
BTCB,162.0,12455.235201236013,0.03605108595993078,52.0,68388.89338816593,2465.4938742413115
archUSDC,11.0,11.473718660838053,99868.796038,22.0,1.0439354482079108,104256.57635391396
IAM,4067.0,13.271830767735025,5004.290757192998,20.0,0.010342805134181381,51.758404136432176
ETH,159.0,3354.4042908810106,1.108648141747201,16.0,3548.5373758878072,3934.0793676985063
sARCH,89.0,65987.10917202561,9257.968703061746,16.0,0.2260850089348704,2093.0879369504655
METX,11420.0,1109.9718078744115,2117899.173186639,13.0,5.514403214798193e-05,116.78950009238835
finMICX,12176.0,1045371.2048429879,275846.5043435878,10.0,0.35836468985509357,98853.64697670155
oICX,12176.0,1045371.2048429879,88943.30462899023,10.0,0.35836468985509357,31874.13977805519
VOID,159.0,554.2214062853726,3854.3004817023398,7.0,0.015218581184059075,58.65698478854506
oUSDS,5454.0,5480.154495139708,441.60840368989625,6.0,0.8321772257482866,367.49645624978723
dUSDS,5454.0,5480.154495139708,831.368253003213,4.0,0.8321772257482866,691.8457263594134
XCROWN,1279.0,9043.848087644796,4767.855524635915,2.0,0.002494555636984723,11.893680875309276
dIUSDC,5611.0,23358.257163577142,6883.364138,2.0,0.5493865365348302,3781.6275834838766
oIUSDC,5611.0,23358.257163577142,1.057452,2.0,0.5493865365348302,0.5809498918318292
obnUSD,10004.0,1011897.2741975683,2925.309725076997,2.0,1.0439354482079108,3053.834518995215
BNB,10004.0,1011897.2741975683,1.005,2.0,1.0439354482079108,1.0491551254489502
NPT,466.0,0.6617069482055448,68.25,1.0,8.057174319066515e-05,0.005499021472762896
BALW,16512.0,402951.2540719695,10.0,1.0,0.2685823383028946,2.6858233830289455
FinICX,12176.0,1045371.2048429879,24.77363667755639,1.0,0.35836468985509357,8.877996624535266
ICX,,,,,0.2874,
