IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,482139.1672585555,1183.0,0.29204514948475674,140806.40517448095
FRMD,21301.251597357063,1116.0,0.023274104072413482,495.7675465495522
GBET,115346.21451664779,819.0,0.012509302348344102,1442.9006721257047
METX,432765.3106377213,752.0,0.00010736659773264,46.464539019881215
bnUSD,73423.45548402735,649.0,0.9954204079252449,73087.20600919156
OMM,1481972.816172885,416.0,0.017130437986159115,25386.84342462319
BALN,154460.722100893,395.0,0.1730684146063619,26732.2722929554
$unknown,25609.062369462925,299.0,,
CFT,2202852.648444742,242.0,0.007128574724314327,15703.19971109206
FIN,14662.56292360886,221.0,0.2613624819950493,3832.243838122998
CODE,616597.6836998262,161.0,,
USDS,2970.0152788225346,110.0,1.002923279442873,2978.6974634321355
CROWN,389709.4028090622,100.0,,
IUSDC,61876.009506,86.0,0.9933548103078403,61464.83168543876
NPT,248.625,56.0,,
oICX,17551.1670663769,29.0,0.29204514948475674,5125.733209531981
XCROWN,133273.5858291168,27.0,,
VOID,5527.608642306344,22.0,,
oIUSDC,23694.118228,19.0,0.9933548103078403,23536.666317786483
oOMM,221355.33000000002,15.0,0.017130437986159115,3791.9137534707866
obnUSD,5096.979700328854,9.0,0.9954204079252449,5073.637612488041
LDX,2375.0,8.0,,
dICX,3051.2748123378606,8.0,0.29204514948475674,891.1100086882835
oUSDS,28.04552406614647,7.0,1.002923279442873,28.127508970113638
IAM,3788.9218142522072,7.0,0.014832718799150378,56.20001182276967
finOMM,1.135762872049022,6.0,0.017130437986159115,0.019456115446617742
dIUSDC,162.302353,6.0,0.9933548103078403,161.22382307683114
CLAW,704953.0024483689,5.0,,
IDOGE,9920.0,5.0,,
dUSDS,127.55405507740659,4.0,1.002923279442873,127.92693122446947
TAP,5452.258131313131,4.0,0.0009058604342938815,4.93898491871366
UP,0.1113291085853505,4.0,0.7679612576514294,0.08549644224241831
finIUSDC,13689.359515,2.0,0.2613624819950493,3577.8849797629446
oBALN,14.804527362476582,2.0,0.1730684146063619,2.5621960796203265
dBALN,414.9382735118136,2.0,0.1730684146063619,71.81270915619055
finICX,85.51742250096284,1.0,0.29204514948475674,24.97494843784479
BZT,0.0,1.0,,
FinICX,978.7624734812562,1.0,0.2613624819950493,255.81178935267474
VELT,18313031.8378518,1.0,,
ICX,,,0.2585,
