token_contract_address,from_address,dest_address,value,transaction_hash,log_index,block_number,amount,block_timestamp,token_name,fee,symbol,nft_id,transaction_index,datetime
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,hxc1718c79947e0f673296218b5b23adbd9a3b38a8,cxa0af3165c08318e988cb30993b3048335b94af6c,0x30f953205f993a0000,0x713292591d0d6340a0930f4d6ae09d6f5df6ef00df4ae284ccc58f945e33477d,0,91424170,903.4094544715342,1735519972327745,Balanced Dollar,0.070556025,bnUSD,0,2,2024-12-30
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,cxd82fb5d3effecd8c9071a4bba3856ad7222c4b91,hxc1718c79947e0f673296218b5b23adbd9a3b38a8,0x30f953205f993a0000,0xab460c10ef5d9c141c91b4518b6d1a12ff149b00c7d2802ae51c3fd108aff4bd,0,91424170,903.4094544715342,1735519972327745,Balanced Dollar,0.0188873875,bnUSD,0,1,2024-12-30
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,cxa0af3165c08318e988cb30993b3048335b94af6c,cx5faae53c4dbd1fbe4a2eb4aab6565030f10da5c6,0x21db43973d5ec83,0xdd6b354280254d3e4201a445dce2411a8f17da9abaf62b5057b0f58d2c20c9ee,2,91424165,0.15247612125,1735519962397291,Balanced Dollar,0.056401675,bnUSD,0,1,2024-12-30
cx288d13e1b63563459a2ac6179f237711f6851cb5,cxa0af3165c08318e988cb30993b3048335b94af6c,hxd75467e3e4ce64e3424c747dfb71503017440433,0x6ae3098886f890,0xdd6b354280254d3e4201a445dce2411a8f17da9abaf62b5057b0f58d2c20c9ee,1,91424165,0.030085977616087185,1735519962397291,btp-0x38.bsc-ETH,0.056401675,ETH,0,1,2024-12-30
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,hxd75467e3e4ce64e3424c747dfb71503017440433,cxa0af3165c08318e988cb30993b3048335b94af6c,0x582b00048526d4000,0xdd6b354280254d3e4201a445dce2411a8f17da9abaf62b5057b0f58d2c20c9ee,0,91424165,101.65074750000001,1735519962397291,Balanced Dollar,0.056401675,bnUSD,0,1,2024-12-30
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,cxa0af3165c08318e988cb30993b3048335b94af6c,cx5faae53c4dbd1fbe4a2eb4aab6565030f10da5c6,0x12c653b62900cc49,0x6e72233a3d6bc1ca0e0a494cc1cfb50ed958917b4d8684292311d1cc612c8fc3,2,91424153,1.3528607799084842,1735519938294855,Balanced Dollar,0.070556025,bnUSD,0,3,2024-12-30
cx2609b924e33ef00b648a409245c7ea394c467824,cxa0af3165c08318e988cb30993b3048335b94af6c,hxc1718c79947e0f673296218b5b23adbd9a3b38a8,0xcee73433e1969d99e1,0x6e72233a3d6bc1ca0e0a494cc1cfb50ed958917b4d8684292311d1cc612c8fc3,1,91424153,3816.6892771497055,1735519938294855,Staked ICX,0.070556025,sICX,0,3,2024-12-30
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,hxc1718c79947e0f673296218b5b23adbd9a3b38a8,cxa0af3165c08318e988cb30993b3048335b94af6c,0x30e479ffb572140000,0x6e72233a3d6bc1ca0e0a494cc1cfb50ed958917b4d8684292311d1cc612c8fc3,0,91424153,901.9071866056561,1735519938294855,Balanced Dollar,0.070556025,bnUSD,0,3,2024-12-30
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,cxd82fb5d3effecd8c9071a4bba3856ad7222c4b91,hxc1718c79947e0f673296218b5b23adbd9a3b38a8,0x30e479ffb572140000,0x77327d9e61d20cf5724ed22ca75ce94b9bb438e7bf0c8cb4fe72a1a8a9350a83,0,91424153,901.9071866056561,1735519938294855,Balanced Dollar,0.0188873875,bnUSD,0,2,2024-12-30
cx4297f4b63262507623b6ad575d0d8dd2db980e4e,cx21e94c08c03daee80c25d8ee3ea22a20786ec231,hx2debd9ec927cca1639da8d3518dd9dbf1cdfb357,0x1158da29e978cdd5d,0xb37da6d6900d4c90f79eae0ea955bfab909b622ea554c6e003bb7061f81bbbfa,5,91424153,19.999820322253363,1735519938294855,Injective,0.088347225,INJ,0,1,2024-12-30
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,cxa0af3165c08318e988cb30993b3048335b94af6c,cx5faae53c4dbd1fbe4a2eb4aab6565030f10da5c6,0x88f119ecefeea96,0xb37da6d6900d4c90f79eae0ea955bfab909b622ea554c6e003bb7061f81bbbfa,3,91424153,0.616731047748365,1735519938294855,Balanced Dollar,0.088347225,bnUSD,0,1,2024-12-30
cx4297f4b63262507623b6ad575d0d8dd2db980e4e,cxa0af3165c08318e988cb30993b3048335b94af6c,cx21e94c08c03daee80c25d8ee3ea22a20786ec231,0x1158da29e978cdd5d,0xb37da6d6900d4c90f79eae0ea955bfab909b622ea554c6e003bb7061f81bbbfa,2,91424153,19.999820322253363,1735519938294855,Injective,0.088347225,INJ,0,1,2024-12-30
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,cx21e94c08c03daee80c25d8ee3ea22a20786ec231,cxa0af3165c08318e988cb30993b3048335b94af6c,0x1649e88d906282e6a0,0xb37da6d6900d4c90f79eae0ea955bfab909b622ea554c6e003bb7061f81bbbfa,1,91424153,411.1540318322433,1735519938294855,Balanced Dollar,0.088347225,bnUSD,0,1,2024-12-30
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,hx2debd9ec927cca1639da8d3518dd9dbf1cdfb357,cx21e94c08c03daee80c25d8ee3ea22a20786ec231,0x1649e88d906282e6a0,0xb37da6d6900d4c90f79eae0ea955bfab909b622ea554c6e003bb7061f81bbbfa,0,91424153,411.1540318322433,1735519938294855,Balanced Dollar,0.088347225,bnUSD,0,1,2024-12-30
cx65c9e3d4fea842e00add0d32a5b4c5e4e04c7a6b,cx21e94c08c03daee80c25d8ee3ea22a20786ec231,hx2debd9ec927cca1639da8d3518dd9dbf1cdfb357,0x77354df0,0xb917fd83ccdd3cb0a10bad2b8476039dc21bb8011678dcf1f4b76cbc03bb1a93,5,91424149,1.999982064,1735519930433347,Solana,0.0779626,SOL,0,1,2024-12-30
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,cxa0af3165c08318e988cb30993b3048335b94af6c,cx5faae53c4dbd1fbe4a2eb4aab6565030f10da5c6,0x8032ade255aacb0,0xb917fd83ccdd3cb0a10bad2b8476039dc21bb8011678dcf1f4b76cbc03bb1a93,3,91424149,0.5773523108313612,1735519930433347,Balanced Dollar,0.0779626,bnUSD,0,1,2024-12-30
cx65c9e3d4fea842e00add0d32a5b4c5e4e04c7a6b,cxa0af3165c08318e988cb30993b3048335b94af6c,cx21e94c08c03daee80c25d8ee3ea22a20786ec231,0x77354df0,0xb917fd83ccdd3cb0a10bad2b8476039dc21bb8011678dcf1f4b76cbc03bb1a93,2,91424149,1.999982064,1735519930433347,Solana,0.0779626,SOL,0,1,2024-12-30
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,cx21e94c08c03daee80c25d8ee3ea22a20786ec231,cxa0af3165c08318e988cb30993b3048335b94af6c,0x14dd94f7d69c21b500,0xb917fd83ccdd3cb0a10bad2b8476039dc21bb8011678dcf1f4b76cbc03bb1a93,1,91424149,384.9015405542408,1735519930433347,Balanced Dollar,0.0779626,bnUSD,0,1,2024-12-30
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,hx2debd9ec927cca1639da8d3518dd9dbf1cdfb357,cx21e94c08c03daee80c25d8ee3ea22a20786ec231,0x14dd94f7d69c21b500,0xb917fd83ccdd3cb0a10bad2b8476039dc21bb8011678dcf1f4b76cbc03bb1a93,0,91424149,384.9015405542408,1735519930433347,Balanced Dollar,0.0779626,bnUSD,0,1,2024-12-30
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,cxa0af3165c08318e988cb30993b3048335b94af6c,cx5faae53c4dbd1fbe4a2eb4aab6565030f10da5c6,0x12be575c126e30a3,0x69c2db21cb73978177c4d713e333f75934a2b1748856c678ac46cad5a84d1615,2,91424143,1.3506129912155465,1735519918544059,Balanced Dollar,0.0705547125,bnUSD,0,2,2024-12-30
cx2609b924e33ef00b648a409245c7ea394c467824,cxa0af3165c08318e988cb30993b3048335b94af6c,hxc1718c79947e0f673296218b5b23adbd9a3b38a8,0xcee73d8ff5923ef992,0x69c2db21cb73978177c4d713e333f75934a2b1748856c678ac46cad5a84d1615,1,91424143,3816.6919116653917,1735519918544059,Staked ICX,0.0705547125,sICX,0,2,2024-12-30
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,hxc1718c79947e0f673296218b5b23adbd9a3b38a8,cxa0af3165c08318e988cb30993b3048335b94af6c,0x30cfae2a6ffef40000,0x69c2db21cb73978177c4d713e333f75934a2b1748856c678ac46cad5a84d1615,0,91424143,900.4086608103644,1735519918544059,Balanced Dollar,0.0705547125,bnUSD,0,2,2024-12-30
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,cxd82fb5d3effecd8c9071a4bba3856ad7222c4b91,hxc1718c79947e0f673296218b5b23adbd9a3b38a8,0x30cfae2a6ffef40000,0x0194aca7b406dd8b1d8de93a6ca0f04f43961a437657149946c8d9724b64a32d,0,91424143,900.4086608103644,1735519918544059,Balanced Dollar,0.0188873875,bnUSD,0,1,2024-12-30
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,cxa0af3165c08318e988cb30993b3048335b94af6c,cx5faae53c4dbd1fbe4a2eb4aab6565030f10da5c6,0x12b660188d24e51e,0xb9ace3d6b29d65619991c2cc3543e18b68ea06420f7d0aad8d34d01000518839,2,91424138,1.3483707970075292,1735519908344555,Balanced Dollar,0.0705547125,bnUSD,0,2,2024-12-30
cx2609b924e33ef00b648a409245c7ea394c467824,cxa0af3165c08318e988cb30993b3048335b94af6c,hxc1718c79947e0f673296218b5b23adbd9a3b38a8,0xcee746e810d892edf7,0xb9ace3d6b29d65619991c2cc3543e18b68ea06420f7d0aad8d34d01000518839,1,91424138,3816.6945418143496,1735519908344555,Staked ICX,0.0705547125,sICX,0,2,2024-12-30
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,hxc1718c79947e0f673296218b5b23adbd9a3b38a8,cxa0af3165c08318e988cb30993b3048335b94af6c,0x30baef9544e56a0000,0xb9ace3d6b29d65619991c2cc3543e18b68ea06420f7d0aad8d34d01000518839,0,91424138,898.9138646716862,1735519908344555,Balanced Dollar,0.0705547125,bnUSD,0,2,2024-12-30
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,cxd82fb5d3effecd8c9071a4bba3856ad7222c4b91,hxc1718c79947e0f673296218b5b23adbd9a3b38a8,0x30baef9544e56a0000,0xfb40af991b80a422b9213d4a95a0700cbb0590671316900e41fc046f98ff117f,0,91424138,898.9138646716862,1735519908344555,Balanced Dollar,0.0188873875,bnUSD,0,1,2024-12-30
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,cxa0af3165c08318e988cb30993b3048335b94af6c,cx5faae53c4dbd1fbe4a2eb4aab6565030f10da5c6,0x12ae6de747d89687,0x04e63aa34ff07b71370d7e48fa2dfdcf6b83229dfcde89284fd46611405fa5b4,2,91424130,1.3461341787406067,1735519892508527,Balanced Dollar,0.0705547125,bnUSD,0,2,2024-12-30
cx2609b924e33ef00b648a409245c7ea394c467824,cxa0af3165c08318e988cb30993b3048335b94af6c,hxc1718c79947e0f673296218b5b23adbd9a3b38a8,0xcee7503c35eff264f6,0x04e63aa34ff07b71370d7e48fa2dfdcf6b83229dfcde89284fd46611405fa5b4,1,91424130,3816.697167607422,1735519892508527,Staked ICX,0.0705547125,sICX,0,2,2024-12-30
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,hxc1718c79947e0f673296218b5b23adbd9a3b38a8,cxa0af3165c08318e988cb30993b3048335b94af6c,0x30a63e34f5c4080000,0x04e63aa34ff07b71370d7e48fa2dfdcf6b83229dfcde89284fd46611405fa5b4,0,91424130,897.422785827071,1735519892508527,Balanced Dollar,0.0705547125,bnUSD,0,2,2024-12-30
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,cxd82fb5d3effecd8c9071a4bba3856ad7222c4b91,hxc1718c79947e0f673296218b5b23adbd9a3b38a8,0x30a63e34f5c4080000,0x04cd6ee6c7c87a3b28b46477806e69e773d122f9754179111a37588220dab161,0,91424130,897.422785827071,1735519892508527,Balanced Dollar,0.0188873875,bnUSD,0,1,2024-12-30
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,cxa0af3165c08318e988cb30993b3048335b94af6c,cx5faae53c4dbd1fbe4a2eb4aab6565030f10da5c6,0x12a680c3f5d014bc,0xa24ed731061f669fe8eb7260f7c7802a20e48b196482c60f0367211700dde97b,2,91424072,1.3439031179477046,1735519776255812,Balanced Dollar,0.0705547125,bnUSD,0,2,2024-12-30
cx2609b924e33ef00b648a409245c7ea394c467824,cxa0af3165c08318e988cb30993b3048335b94af6c,hxc1718c79947e0f673296218b5b23adbd9a3b38a8,0xcee7598c675caa05eb,0xa24ed731061f669fe8eb7260f7c7802a20e48b196482c60f0367211700dde97b,1,91424072,3816.6997890554203,1735519776255812,Staked ICX,0.0705547125,sICX,0,2,2024-12-30
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,hxc1718c79947e0f673296218b5b23adbd9a3b38a8,cxa0af3165c08318e988cb30993b3048335b94af6c,0x309199fe5023360000,0xa24ed731061f669fe8eb7260f7c7802a20e48b196482c60f0367211700dde97b,0,91424072,895.9354119651364,1735519776255812,Balanced Dollar,0.0705547125,bnUSD,0,2,2024-12-30
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,cxd82fb5d3effecd8c9071a4bba3856ad7222c4b91,hxc1718c79947e0f673296218b5b23adbd9a3b38a8,0x309199fe5023360000,0x60ff617631eb0e8665f683fcee1f1c1234b90417025929983ce74d5aa91155aa,0,91424072,895.9354119651364,1735519776255812,Balanced Dollar,0.0188873875,bnUSD,0,1,2024-12-30
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,cxa0af3165c08318e988cb30993b3048335b94af6c,cx5faae53c4dbd1fbe4a2eb4aab6565030f10da5c6,0x129e98aa4edf7e76,0x2dbb7e30259654c0078df49f8011cd52791c3f3b7d731063020964ef56b699aa,2,91423888,1.3416775962381184,1735519408160585,Balanced Dollar,0.0705547125,bnUSD,0,2,2024-12-30
cx2609b924e33ef00b648a409245c7ea394c467824,cxa0af3165c08318e988cb30993b3048335b94af6c,hxc1718c79947e0f673296218b5b23adbd9a3b38a8,0xcee762d8a7a0c8a95f,0x2dbb7e30259654c0078df49f8011cd52791c3f3b7d731063020964ef56b699aa,1,91423888,3816.7024061691154,1735519408160585,Staked ICX,0.0705547125,sICX,0,2,2024-12-30
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,hxc1718c79947e0f673296218b5b23adbd9a3b38a8,cxa0af3165c08318e988cb30993b3048335b94af6c,0x307d02e62d66040000,0x2dbb7e30259654c0078df49f8011cd52791c3f3b7d731063020964ef56b699aa,0,91423888,894.4517308254124,1735519408160585,Balanced Dollar,0.0705547125,bnUSD,0,2,2024-12-30
