IRC Token,Amount,No. of Transactions
BALN,547867.7835405809,5493
LDX,437785.3125,3378
sICX,6302367.224251546,3045
bnUSD,1667731.737086077,2437
PGT,3047.9702776839254,1880
METX,420504.4462823809,410
UP,238.1265687016618,175
SEED,186023.2976509999,49
TAP,492944.3584135911,46
EPX,128.17,17
ACT,932.0,16
IAM,1946.6246290210688,8
HGC,20000.0,2
SSX,200.0,2
USDS,50.0,1
uUP,199.98,1
