IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,10021.0,1422841.1793056258,892016.6739699187,1889.0,1.0122294994465804,902925.5913905744
sICX,12193.0,1485827.4636349014,4806412.076234003,1198.0,0.422859518668902,2032437.0970807082
BST,429.0,12.227272742877386,289.4657622159772,705.0,1.176252931581408,340.48495139898995
FRMD,974.0,24994.047658580523,65709.74715773278,515.0,0.01354364143123332,889.9492540413356
$unknown,,,41879.48106626484,256.0,,
BALN,16523.0,423949.0540724334,330735.8884204516,223.0,0.2970174652668042,98234.33525140713
GBET,2914.0,7486.892869154638,152376.0,192.0,0.0032655505976543625,497.59153786818115
CODE,256.0,0.6947185738848707,632427.3976334993,105.0,2.1021275226023796e-06,1.329443038613178
CROWN,1280.0,8529.443143768633,42990.953302992624,99.0,0.0024829121485288952,106.74276023283882
CFT,19449.0,45925.25975729403,9131855.51552504,81.0,0.003951273401712017,36082.457806771265
FIN,2278.0,5921.666809684993,8468.395301218692,53.0,0.025315952641700713,214.38549439685326
BTCB,164.0,13119.594168585247,0.06490762285655881,49.0,71489.43694207733,4640.209411264098
IUSDC,5612.0,25382.336581295407,640.107336,43.0,0.6853936958003365,438.7255327299478
ETH,162.0,3043.5024788585556,0.5297004362983513,35.0,3647.54400460081,1932.1056506544844
OMM,13916.0,21519.6606653907,99517.85857880132,34.0,0.0055229024007591105,549.6274200632674
sARCH,102.0,71466.3936886243,25872.719323905832,32.0,0.23258292622013782,6017.552769626324
USDS,5456.0,2581.021359212432,126.61147168410967,28.0,0.2861197112803185,36.22603772303368
AVAX,4.0,6661.187601151179,249.65014639007794,16.0,54.93850886017128,13715.406779394354
NPT,466.0,0.6404039219909823,0.0,13.0,7.812465360710927e-05,0.0
VOID,160.0,938.3926305170277,2598.3753035781797,7.0,0.025701725298840097,66.78272827585661
BNB,4.0,5.650331165784847,0.002743936562992348,4.0,589.4567164118188,1.6174318364638012
archUSDC,20.0,11.750248216524621,16988.473729999998,4.0,1.1309494542165397,19213.10509291552
hyTB,8.0,0.10140943556940765,7643.071674825237,3.0,1.0122294994465804,7736.5426156426865
oUSDS,5456.0,2581.021359212432,0.3179999723207746,2.0,0.2861197112803185,0.0909860602675693
oOMM,13916.0,21519.6606653907,3180.8503665845005,2.0,0.0055229024007591105,17.567526126065033
oIUSDC,5612.0,25382.336581295407,0.596338,2.0,0.6853936958003365,0.4087263057661811
METX,11421.0,1109.1318029425242,131531.98381552787,2.0,6.16032111951447e-05,8.102792577904319
dbnUSD,10021.0,1422841.1793056258,3702.3194162640334,2.0,1.0122294994465804,3747.596929516298
XCROWN,1280.0,8529.443143768633,623.2409979868733,2.0,0.0024829121485288952,1.5474526453628803
IAM,4067.0,15.266503706452745,36.62697919953833,2.0,0.011679044714077963,0.42776812781301166
finOMM,2278.0,5921.666809684993,0.018928951389837995,1.0,0.025315952641700713,0.00047920443694219353
IDOGE,1786.0,80.16284411292398,9630.0,1.0,2.9553936530587835e-07,0.0028460440878956086
ICX,,,,,0.338270295,
