Market Cap (USD),Circulating Supply,Total Supply,Public Treasury  ,total_staked_ICX,Total Staked  ,Circulation Staked  ,Total Voted  
"217,180,398","555,940,629","847,991,398","6,407,170","308,200,395",36.34%,55.44%,34.85%
,,,,,,,
,,,,,,,
,,,,,,,
,"554,492,462","847,234,598",,"307,136,996",,,
,,,,,,,
,,,,,,,
,0.002611698,0.000893259,,0.003462295,,,
,,,,,,,
,0.26%,0.09%,,0.35%,,,
