Market Cap (USD),Circulating Supply,Total Supply,Public Treasury  ,total_staked_ICX,Total Staked  ,Circulation Staked  ,Total Voted  
"208,348,480","576,385,264","868,218,590","6,852,212","353,046,467",40.66%,61.25%,38.06%
