Market Cap (USD),Circulating Supply,Total Supply,Public Treasury  ,total_staked_ICX,Total Staked  ,Circulation Staked  ,Total Voted  
"236,671,836","569,321,039","859,997,759","7,549,149","342,623,088",39.84%,60.18%,37.0%
