Market Cap (USD),Circulating Supply,Total Supply,Public Treasury  ,total_staked_ICX,Total Staked  ,Circulation Staked  ,Total Voted  
"214,490,522","558,407,165","849,162,206","6,736,139","308,909,613",36.38%,55.32%,34.84%
