Market Cap (USD),Circulating Supply,Total Supply,Public Treasury  ,total_staked_ICX,Total Staked  ,Circulation Staked  ,Total Voted  
"1,071,727,625","671,397,679","903,837,527","5,488,134","463,840,802",51.32%,69.09%,48.32%
