Market Cap (USD),Circulating Supply,Total Supply,Public Treasury  ,total_staked_ICX,Total Staked  ,Circulation Staked  ,Total Voted  
"615,713,591","653,215,773","898,518,292","4,792,392","413,120,064",45.98%,63.24%,42.92%
