Market Cap (USD),Circulating Supply,Total Supply,Public Treasury  ,total_staked_ICX,Total Staked  ,Circulation Staked  ,Total Voted  
"1,605,245,723","624,122,641","887,913,714","3,635,800","382,771,064",43.11%,61.33%,39.51%
