Market Cap (USD),Circulating Supply,Total Supply,Public Treasury  ,total_staked_ICX,Total Staked  ,Circulation Staked  ,Total Voted  
"474,502,805","585,919,641","874,670,581","7,034,409","342,944,583",39.21%,58.53%,36.21%
,,,,,,,
"346,720,406","582,391,049","872,812,159","6,872,726","345,878,914",39.63%,59.39%,36.67%
,,,,,,,
36.85%,0.61%,0.21%,2.35%,-0.85%,,,
