Market Cap (USD),Circulating Supply,Total Supply,Public Treasury  ,total_staked_ICX,Total Staked  ,Circulation Staked  ,Total Voted  
"528,389,689","638,097,603","895,259,848","4,232,234","407,070,853",45.47%,63.79%,42.06%
