Market Cap (USD),Circulating Supply,Total Supply,Public Treasury  ,total_staked_ICX,Total Staked  ,Circulation Staked  ,Total Voted  
"481,529,499","640,305,655","894,342,165","3,956,392","401,849,813",44.93%,62.76%,41.52%
