Market Cap (USD),Circulating Supply,Total Supply,Public Treasury  ,total_staked_ICX,Total Staked  ,Circulation Staked  ,Total Voted  
"211,451,816","570,832,482","861,521,861","7,851,402","346,495,190",40.22%,60.70%,36.87%
,,,,,,,
"209,843,186","569,869,647","860,550,044","7,590,906","344,495,529",40.03%,60.45%,36.68%
,,,,,,,
,,,,,,,
0.77%,0.17%,0.11%,3.43%,0.58%,0.47%,0.41%,0.52%
