Market Cap (USD),Circulating Supply,Total Supply,Public Treasury  ,total_staked_ICX,Total Staked  ,Circulation Staked  ,Total Voted  
"231,485,997","566,238,424","857,097,398","7,427,137","338,205,900",39.46%,59.73%,36.61%
