Market Cap (USD),Circulating Supply,Total Supply,Public Treasury  ,total_staked_ICX,Total Staked  ,Circulation Staked  ,Total Voted  
"1,653,997,213","620,543,410","887,652,088","3,569,422","390,845,417",44.03%,62.98%,40.45%
,,,,,,,
"1,009,915,643","598,721,506","885,815,460","4,498,462","368,898,640",41.65%,61.61%,37.99%
,,,,,,,
,,,,,,,
63.78%,3.64%,0.21%,-20.65%,5.95%,5.71%,2.22%,6.48%
