Market Cap (USD),Circulating Supply,Total Supply,Public Treasury  ,total_staked_ICX,Total Staked  ,Circulation Staked  ,Total Voted  
"1,629,902,898","596,099,936","883,191,119","3,756,492","395,349,599",44.76%,66.32%,41.92%
