Market Cap (USD),Circulating Supply,Total Supply,Public Treasury  ,total_staked_ICX,Total Staked  ,Circulation Staked  ,Total Voted  
"491,185,214","639,618,697","896,955,679","4,729,311","413,006,448",46.05%,64.57%,42.95%
