Market Cap (USD),Circulating Supply,Total Supply,Public Treasury  ,total_staked_ICX,Total Staked  ,Circulation Staked  ,Total Voted  
"223,398,141","573,707,701","865,676,308","6,647,638","348,612,947",40.27%,60.76%,37.83%
