Market Cap (USD),Circulating Supply,Total Supply,Public Treasury  ,total_staked_ICX,Total Staked  ,Circulation Staked  ,Total Voted  
"466,804,525","584,577,844","874,404,889","7,034,607","343,470,893",39.28%,58.76%,36.37%
