Market Cap (USD),Circulating Supply,Total Supply,Public Treasury  ,total_staked_ICX,Total Staked  ,Circulation Staked  ,Total Voted  
"1,465,084,146","672,291,796","907,925,254","5,125,785","443,343,290",48.83%,65.95%,45.9%
