Market Cap (USD),Circulating Supply,Total Supply,Public Treasury  ,total_staked_ICX,Total Staked  ,Circulation Staked  ,Total Voted  
"237,210,965","567,126,510","857,785,433","7,465,524","338,476,495",39.46%,59.68%,36.62%
