Market Cap (USD),Circulating Supply,Total Supply,Public Treasury  ,total_staked_ICX,Total Staked  ,Circulation Staked  ,Total Voted  
"1,495,844,206","673,999,109","911,727,091","5,593,897","438,106,763",48.05%,65.0%,45.21%
