Market Cap (USD),Circulating Supply,Total Supply,Public Treasury  ,total_staked_ICX,Total Staked  ,Circulation Staked  ,Total Voted  
"195,297,647","572,068,274","864,023,567","6,343,641","349,604,385",40.46%,61.11%,37.65%
