Market Cap (USD),Circulating Supply,Total Supply,Public Treasury  ,total_staked_ICX,Total Staked  ,Circulation Staked  ,Total Voted  
"233,731,815","566,513,249","857,373,508","7,511,956","336,980,562",39.3%,59.48%,36.46%
