Market Cap (USD),Circulating Supply,Total Supply,Public Treasury  ,total_staked_ICX,Total Staked  ,Circulation Staked  ,Total Voted  
"243,268,441","574,926,812","866,898,114","6,654,422","348,101,672",40.15%,60.55%,37.56%
