Market Cap (USD),Circulating Supply,Total Supply,Public Treasury  ,total_staked_ICX,Total Staked  ,Circulation Staked  ,Total Voted  
"782,916,529","587,782,524","876,531,184","6,747,244","337,251,924",38.48%,57.38%,35.44%
,,,,,,,
"474,502,805","585,919,641","874,670,581","7,034,409","342,944,583",39.21%,58.53%,36.21%
,,,,,,,
65.00%,0.32%,0.21%,-4.08%,-1.66%,,,
