Market Cap (USD),Circulating Supply,Total Supply,Public Treasury  ,total_staked_ICX,Total Staked  ,Circulation Staked  ,Total Voted  
"388,261,405","562,448,872","853,401,623","6,623,610","322,269,098",37.76%,57.3%,34.69%
