Market Cap (USD),Circulating Supply,Total Supply,Public Treasury  ,total_staked_ICX,Total Staked  ,Circulation Staked  ,Total Voted  
"1,289,408,406","669,915,120","904,849,945","5,653,066","446,962,074",49.4%,66.72%,46.42%
