Market Cap (USD),Circulating Supply,Total Supply,Public Treasury  ,total_staked_ICX,Total Staked  ,Circulation Staked  ,Total Voted  
"1,531,263,688","595,970,204","883,060,876","3,684,382","396,104,255",44.86%,66.46%,42.02%
