Market Cap (USD),Circulating Supply,Total Supply,Public Treasury  ,total_staked_ICX,Total Staked  ,Circulation Staked  ,Total Voted  
"1,107,819,863","676,540,886","914,101,570","6,111,546","436,047,808",47.7%,64.45%,44.84%
