IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,417627.02510795294,1174.0,1.0123527402236372,422785.8632594819
sICX,2436507.5189490477,1056.0,0.3013961009448495,734353.8661340519
FRMD,28481.049750765244,978.0,0.020404609474840053,581.1446975978554
GBET,1911689.7731825798,737.0,0.005447566408202608,10414.056991293884
BALN,249640.01730713862,270.0,0.14755067262230784,36834.55246711287
CFT,4417459.886861235,257.0,0.007218516639791542,31887.507698919486
$unknown,7345.380617658385,172.0,,
OMM,1716421.0587862018,151.0,0.006814884175119389,11697.210711363752
CODE,576047.7749693145,142.0,,
FIN,8330.30056483651,107.0,0.08104880981814085,675.1609462073856
CROWN,248346.32133436768,105.0,,
IUSDC,41255.69205,101.0,1.0151027644986583,41878.76705126032
BTCB,0.46021578662586543,66.0,,
ETH,5.667204194314322,60.0,1433.5000588181579,8123.937545884091
USDS,2045.5723834337089,44.0,1.0026299507760386,2050.9521381109635
NPT,146.25,26.0,,
bKarma,1949.0,25.0,0.024139074653623648,47.04705649991249
XCROWN,60688.50142614405,22.0,,
oICX,830914.8284269932,22.0,0.3013961009448495,250434.48950515434
VOID,15933.642577181861,17.0,,
PLAY,800.0,16.0,,
dbnUSD,42022.81815241606,12.0,1.0123527402236372,42541.915108518006
CLAW,2192598.5776040712,10.0,,
oIUSDC,2663.337752,6.0,1.0151027644986583,2703.561514848842
obnUSD,11120.083763688432,6.0,1.0123527402236372,11257.447269686361
BUSD,10230.5225,5.0,1.0123527402236372,10356.897486794574
IUSDT,168.217916,3.0,0.9949229628994352,167.3638673994883
CHIU,2002046.967012304,3.0,,
finMICX,17169.832651986362,3.0,0.3013961009448495,5174.9206151842545
METX,20888.012914540708,2.0,8.5378736861499e-05,1.783392158190164
UP,0.001331482657023583,1.0,0.7554541795340205,0.0010058741382255286
TAP,253.33457991274895,1.0,0.0007699710299802957,0.19506028742504486
ICX,,,0.258199999,
