IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,1196236.4589986457,3746.0,1.050186119670174,1256270.925083777
sICX,4422159.823729908,3615.0,0.8953087223917598,3959198.261995794
BALN,592996.0251881854,2398.0,0.7501550901020851,444838.9867052216
FIN,26505.88678294103,2042.0,14.61252956026012,387318.0541366338
GBET,447065.9456839992,1670.0,0.1073969670599004,48013.52664222768
OMM,1631023.8321209769,1206.0,0.0991082612419157,161647.93604563622
METX,1803798.5506743814,986.0,0.001513383883221014,2729.8396551680326
IUSDC,598521.713175,565.0,1.0103790452009187,604733.7970897746
USDS,899604.3071138611,412.0,1.0040792984308171,903274.061552227
CFT,1591157.2280564213,410.0,0.16061688993095216,255566.72536157715
obnUSD,116393.56379016972,141.0,1.050186119670174,122234.90511138122
finICX,787724.6072892473,135.0,14.61252956026012,11510649.10935842
oICX,67237.36818605036,92.0,0.8953087223917598,60198.20220763711
oOMM,70713.91971724038,68.0,0.0991082612419157,7008.333628776113
oIUSDC,140232.25132799998,58.0,1.0103790452009187,141687.72820315987
oUSDS,289911.0890479831,47.0,1.0040792984308171,291093.722898613
IUSDT,8927.333268,43.0,1.0127832756763606,9041.453830219589
TAP,531987.2122134077,40.0,0.0024191939008862376,1286.9802191361487
dbnUSD,16896.831213293433,34.0,1.050186119670174,17744.81760661051
dUSDS,107974.77732867189,23.0,1.0040792984308171,108415.23866839656
UP,202.50708723841186,20.0,2.340391358883037,473.9458370853524
dIUSDC,33797.9735,19.0,1.0103790452009187,34148.76419465595
dBALN,20117.691444128803,9.0,0.7501550901020851,15091.388637916389
oBALN,4144.966743112108,9.0,0.7501550901020851,3109.36790064941
IAM,2301.091034825451,9.0,,
HGC,118000.0,4.0,,
ICX,,,0.8306,
