block_id,delegator,validator,validator_name,votes,created_at,datetime,day
19258167,hx490a09bd738305fc1ba8a25a8800475421850f18,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,1648.7773,1590440730,2020-05-25 21:05:30,Mon
19257124,hx824d7b4c868d3929232512048577430160c429d3,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,902.6942,1590438619,2020-05-25 20:30:19,Mon
19163060,hxe866a70bb1f4a1d74e8c36a86fc2193cce3f4874,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,323.8684,1590248623,2020-05-23 15:43:43,Sat
19117594,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,-52363.2022,1590156836,2020-05-22 14:13:56,Fri
19073569,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,20.7551,1590067726,2020-05-21 13:28:46,Thu
19029855,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,20.7465,1589979482,2020-05-20 12:58:02,Wed
18990373,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,20.608,1589899806,2020-05-19 14:50:06,Tue
18949355,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,52301.0926,1589816934,2020-05-18 15:48:54,Mon
18904716,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,-52259.8639,1589726820,2020-05-17 14:47:00,Sun
18877308,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,23.1439,1589671511,2020-05-16 23:25:11,Sat
18827807,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,23.1327,1589571440,2020-05-15 19:37:20,Fri
18775667,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,23.1224,1589466224,2020-05-14 14:23:44,Thu
18736233,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,23.157,1589386662,2020-05-13 16:17:42,Wed
18693345,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,23.2322,1589300173,2020-05-12 16:16:13,Tue
18643797,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,23.219,1589200247,2020-05-11 12:30:47,Mon
18605884,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,23.2111,1589123804,2020-05-10 15:16:44,Sun
18574901,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,22.7971,1589061319,2020-05-09 21:55:19,Sat
18522499,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,22.0113,1588955595,2020-05-08 16:33:15,Fri
18482900,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,2738.0368,1588875721,2020-05-07 18:22:01,Thu
18481582,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,22.0424,1588873064,2020-05-07 17:37:44,Thu
18438217,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,22.0321,1588784745,2020-05-06 17:05:45,Wed
18395292,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,22.0641,1588697950,2020-05-05 16:59:10,Tue
18353591,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,22.050288466511555416,1588613438,2020-05-04 17:30:38,Mon
18306659,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,22.044711533488444584,1588518711,2020-05-03 15:11:51,Sun
18280668,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,22.0776,1588466107,2020-05-03 00:35:07,Sun
18218878,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,22.1869,1588341401,2020-05-01 13:56:41,Fri
18167394,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,22.2189,1588237359,2020-04-30 09:02:39,Thu
18138488,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,22.2088,1588178922,2020-04-29 16:48:42,Wed
18089881,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,22.1989,1588080539,2020-04-28 13:28:59,Tue
18047445,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,22.228905337245066534,1587994713,2020-04-27 13:38:33,Mon
18003604,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,22.218164260439429012,1587905872,2020-04-26 12:57:52,Sun
17963252,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,22.248630402315504454,1587824503,2020-04-25 14:21:43,Sat
17923373,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,22.156,1587743655,2020-04-24 15:54:15,Fri
17881697,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,22.1868,1587659573,2020-04-23 16:32:53,Thu
17842390,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,22.2219,1587580306,2020-04-22 18:31:46,Wed
17799145,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,22.202,1587492858,2020-04-21 18:14:18,Tue
17736560,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,22.1967,1587365308,2020-04-20 06:48:28,Mon
17735595,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,22.232456028792307883,1587363087,2020-04-20 06:11:27,Mon
17666729,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,22.221601834921170762,1587223693,2020-04-18 15:28:13,Sat
17606336,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,22.332142136286521355,1587101549,2020-04-17 05:32:29,Fri
17566562,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,22.323774256253839367,1587020713,2020-04-16 07:05:13,Thu
17528461,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,22.353925743746160633,1586943830,2020-04-15 09:43:50,Wed
17476967,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,21.520817537802757891,1586839798,2020-04-14 04:49:58,Tue
17437603,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,17.593455254615646652,1586760436,2020-04-13 06:47:16,Mon
17431735,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,1676.659218,1586748606,2020-04-13 03:30:06,Mon
17393250,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,8963.445909207581595457,1586671027,2020-04-12 05:57:07,Sun
17368288,hxcffff69f7d0966bdcf4bd45ef8c8c4e50981f339,hx03b3f70f1a5acdd9cd5967460a665092c921411a,neo_icon,38125.3333,1586620698,2020-04-11 15:58:18,Sat
