,date,Regular Tx,Fees burned,Internal Tx,Internal Event (excluding Tx),Regular & Interal Tx,Regular & Interal Tx (MA7),Regular & Interal Tx (MA30),Fees burned (MA7),Fees burned (MA30)
54,2023-03-17,50525,225.66861799999987,16622,50075,67147,67443.71428571429,67249.43333333333,224.22321671071413,233.47750136208322
55,2023-03-18,49385,186.08493893749989,15481,50676,64866,66805.0,67211.96666666666,213.46440249642845,233.4101010637499
56,2023-03-19,50113,276.84834831249987,18044,50093,68157,67124.14285714286,67311.56666666667,225.687755630357,236.95983211666652
57,2023-03-20,52235,223.4175714624998,18959,51098,71194,67053.57142857143,67580.8,224.13109645357127,239.2901182345832
58,2023-03-21,51026,242.69501193749988,17654,50823,68680,66615.85714285714,67720.3,217.09827475535704,242.79200587166653
59,2023-03-22,50463,173.75562304999988,14275,50433,64738,66214.57142857143,67532.1,208.50744593392847,235.56586209541652
60,2023-03-23,49957,171.2049493999999,13726,49795,63683,66923.57142857143,67351.53333333334,214.23929444285702,233.23463991041655
61,2023-03-24,50319,176.1502507624999,14750,50492,65069,66626.71428571429,67358.76666666666,207.165241980357,233.00029240916652
62,2023-03-25,49080,140.4062806874999,12729,49595,61809,66190.0,66755.13333333333,200.63971937321415,215.73919076499988
63,2023-03-26,49484,166.1927598374999,14273,50536,63757,65561.42857142857,66520.63333333333,184.8317781624999,212.12121351999986
64,2023-03-27,51332,226.99353601249987,16881,50477,68213,65135.57142857143,66539.36666666667,185.3426302410713,211.07512054166654
65,2023-03-28,50806,205.26287843749984,16996,51105,67802,65010.142857142855,66600.9,179.99518259821414,211.30804082499986
66,2023-03-29,50250,193.56831468749988,15251,50187,65501,65119.142857142855,66466.43333333333,182.825567117857,210.72356072166656
67,2023-03-30,49924,152.11166128749989,13624,50207,63548,65099.857142857145,66174.8,180.09795453035704,206.35215557374985
68,2023-03-31,51385,235.58759238749988,19154,51352,70539,65881.28571428571,66336.26666666666,188.58900333392847,206.21768262041653
69,2023-04-01,58658,620.5203313624999,34801,50696,93459,70402.71428571429,67239.8,257.1767248589285,219.07860800124988
