IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,277872.1484172022,1193.0,1.0137134127759042,281682.72388737457
sICX,3017767.483784626,1026.0,0.2698799064451807,814434.8061971031
FRMD,38574.0403775895,925.0,0.025060725212420813,966.6934262355957
GBET,209130.13667093485,334.0,0.005665851935018172,1184.900389527631
BALN,199250.95321907615,298.0,0.13542984613121328,26984.52593595706
OMM,1895948.4830621416,157.0,0.006342383097367226,12024.831612452359
CODE,555554.0,140.0,,
FIN,11704.137958799149,139.0,0.07698478918392908,901.0405933377745
$unknown,11612.022181048025,133.0,,
CFT,488419.4505512674,126.0,0.006459453710739312,3154.92283226064
IUSDC,7747.596559,97.0,1.0113157144947915,7835.266149682473
USDS,5270.51830407111,86.0,1.0118223498481107,5332.82821534271
CROWN,283526.4464688928,33.0,,
BTCB,0.5486477698218251,32.0,,
oICX,432302.0194473415,16.0,0.2698799064451807,116669.62856451121
XCROWN,31011.298569212646,9.0,,
ETH,1.05230476,8.0,1282.5653879952558,1349.6496627986546
METX,492198.31836506014,7.0,6.6394698179942e-05,32.679358792523175
finOICX,418338.60813128966,6.0,0.2698799064451807,112901.18442487955
finMICX,44451.84850888182,5.0,0.2698799064451807,11996.66071689237
NPT,204.75,5.0,,
VOID,2104.615984040691,5.0,,
BUSD,2985.0,4.0,1.0137134127759042,3025.934537136074
IUSDT,6.513323999999999,3.0,1.0158157203769698,6.616336911108605
dICX,4305.869415235768,2.0,0.2698799064451807,1162.067634948994
dIUSDC,101.19947499999999,2.0,1.0113157144947915,102.34461936612279
dUSDS,7.41777768860589,2.0,1.0118223498481107,7.505473251536099
IAM,79.99917687201423,2.0,0.026450791955368338,2.116041584042363
CLAW,131901.16145178073,2.0,,
IDOGE,12840.0,1.0,,
CHIU,39841650.91291845,1.0,,
UP,0.026406239859818437,1.0,0.6759116450162614,0.01784828502234385
ICX,,,0.23101386,
