week,delegator,sum_votes,how_many_prep_voted,raffle_tickets,total_votes,total_votes,total_votes,total_votes,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep
,,,,,min,max,median,mean,min,max,median,mean
2020-37,hx0f16f2e17ded0a63c9651643cdfdbb609ffda2a2,1019.9665000000007,100,10,9.597799999999998,21.048099999999998,9.5978,10.199665000000007,0.94099%,2.06361%,0.94099%,1.00000%
2020-37,hxb0d886f01ca2697ce9961232a754bb3923142128,15773.21820000001,100,10,15.7795,255.08670000000006,157.7947,157.7321820000001,0.10004%,1.61721%,1.00040%,1.00000%
2020-37,hx1b4e0df6efc52a2b567f6b254353e14c7a2b479f,53408.8181,47,4,333.3297,8685.4724,408.09680000000003,1136.3578319148935,0.62411%,16.26224%,0.76410%,2.12766%
2020-37,hxa16dc10855a6a7d1c455d324f9c7776ae1290133,239636.6245,34,3,2153.4006,10070.255799999999,7169.7442,7048.136014705882,0.89861%,4.20230%,2.99192%,2.94118%
2020-37,hx463b1ee3016d7244516413acc69de2f1cdb268fd,5335.256700000001,33,3,123.7484,266.9233,160.24020000000002,161.6744454545455,2.31945%,5.00301%,3.00342%,3.03030%
2020-37,hx4238c8c7ff1d53d4f91c9b5460d1ac037f642da4,46184.5028,28,2,1379.652799999999,1933.9939,1666.5264000000002,1649.4465285714286,2.98726%,4.18754%,3.60841%,3.57143%
2020-37,hxf159b2029f3d6e8823157033ada47b76e8903a4f,615.5055164379517,25,2,1.371961950484824,64.93149732357978,20.76282793422435,24.620220657518065,0.22290%,10.54930%,3.37330%,4.00000%
2020-37,hxc35919c430476b095652bc91056ba1baf0420f9e,4535.0,25,2,181.39999999999964,181.4000000000001,181.4,181.4,4.00000%,4.00000%,4.00000%,4.00000%
2020-37,hx171a92e51f8f199d509c61699897bdc93f265761,2529.044,23,2,50.5808,379.3566,75.8713,109.95843478260869,2.00000%,15.00000%,3.00000%,4.34783%
2020-37,hxee4ed659a48922c4f5dbe97ab3fcdc35a7010924,9794.585899999998,23,2,196.18959999999998,784.5561,392.2957,425.85156086956516,2.00304%,8.01010%,4.00523%,4.34783%
2020-37,hx2e48a07fc66eb6de9cebb40d6fc3b6407174b92e,1017.9877,22,2,45.9877,49.0,46.0,46.27216818181818,4.51751%,4.81342%,4.51872%,4.54545%
2020-37,hx284251e89505004dc28771575fd2199281cd3b35,21406.773400000002,21,2,412.1386,1938.3022,425.25930000000005,1019.370161904762,1.92527%,9.05462%,1.98656%,4.76190%
2020-37,hx1ef3d6019d3f815e2cfb53dd52fa9a38975c9da0,555.9999999980998,21,2,26.476190476099994,26.4761904761,26.4761904761,26.476190476099994,4.76190%,4.76190%,4.76190%,4.76190%
2020-37,hx9a50175b8990abf883182baf0a97bf28191d6435,50369.0686,21,2,2014.1687999999995,3031.5638,2022.4963999999995,2398.5270761904762,3.99882%,6.01870%,4.01535%,4.76190%
2020-37,hxf0fa3e948b05eca500400a88c13808d0797e4850,23172.946200000002,20,2,4.0,21541.946200000002,50.0,1158.64731,0.01726%,92.96162%,0.21577%,5.00000%
2020-37,hx44f4a5faccae3e1a109e95c896c13ae234d4d145,2192.7943000000005,20,2,6.5012,542.8826,82.55879999999999,109.63971500000002,0.29648%,24.75757%,3.76500%,5.00000%
