IRC Token,Amount,No. of Transactions
bnUSD,18693603.23595584,10259
BALN,446313.2413672847,6452
sICX,10588860.14973002,5982
IAM,21158.513216079584,2002
PGT,3000.09718350567,1629
METX,513346.8287104772,944
LDX,91614.75,336
UP,47.318507803174064,248
TAP,989022.9212164283,84
SEED,4326.304581,63
ACT,5226.0,61
SSX,15321.5,19
SPORTS,6000000.0,4
uMETX,8.46e-16,1
