IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,604362.8588705213,1248.0,0.29392871456108316,177639.59823627365
FRMD,54716.94870934128,1226.0,0.02085561687658519,1141.1557189377843
GBET,66065.12581818686,994.0,0.017670034122810985,1167.373027535163
bnUSD,130988.36783095982,929.0,0.9887467276500783,129514.32005308631
METX,262254.826155289,763.0,0.000120347151400044,31.561621268702787
BALN,68556.7317213592,443.0,0.17455459066388704,11966.892242875776
OMM,1188099.0851880447,393.0,0.019798203105301167,23522.226997775422
$unknown,38568.40114612649,346.0,,
CROWN,1071270.7259754268,285.0,,
FIN,24570.249359362464,224.0,0.2874282319894799,7062.183332902205
IUSDC,42469.379498,145.0,0.9927050834782174,42159.568919830184
CODE,558287.6658743401,138.0,,
USDS,4598.098414337793,101.0,0.9885455385465493,4545.429673291587
NPT,68.25,94.0,,
CFT,474944.1709319045,74.0,0.005960609686409359,2830.956825760373
VOID,10118.795,64.0,,
XCROWN,370842.885774821,48.0,,
oICX,90940.23545464507,42.0,0.29392871456108316,26729.946509066063
IAM,10279.099032814953,42.0,0.027043415949537335,277.9819507309017
obnUSD,11880.39057052662,22.0,0.9887467276500783,11746.697299813042
oUSDS,1334.2418979614486,12.0,0.9885455385465493,1318.9588755716702
CLAW,653477.3765937219,11.0,,
oOMM,14074.0,11.0,0.019798203105301167,278.63991050400864
dIUSDC,6051.631402999999,10.0,0.9927050834782174,6007.485257094516
dbnUSD,232.63461980850022,6.0,0.9887467276500783,230.01671907377468
dICX,1425.3905258052241,6.0,0.29392871456108316,418.96320499747594
oIUSDC,611.8267099999999,5.0,0.9927050834782174,607.363485224753
finOMM,1.3700712281982554,5.0,0.019798203105301167,0.027124948444598486
dUSDS,1122.735619543549,4.0,0.9885455385465493,1109.8752876670715
NOTMIRAI,1858.0580992,3.0,0.019798203105301167,36.786211629411426
MINT,2.0,2.0,,
finOICX,6281.394682224916,1.0,0.29392871456108316,1846.282264597193
finICX,6666.54947484989,1.0,0.29392871456108316,1959.4903177004924
TAP,525.5061785323712,1.0,0.0009153220326404713,0.4810073834993764
UP,0.002832715107647545,1.0,0.7759825164354095,0.0021981373975769438
ICX,,,0.2612,
