IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
BST,324.0,479.8984349071002,250.927533509843,661.0,0.9705263046006909,243.53177181987394
sICX,12111.0,692120.0950332393,335352.28821788414,574.0,0.21166194433778138,70981.31736232141
FRMD,918.0,11942.424615609269,44433.69415565261,573.0,0.010499984807324824,466.5531135676702
bnUSD,9908.0,695240.5578895356,10662.86541266229,457.0,0.9477893434186533,10106.150208428659
$unknown,,,17605.058091944233,362.0,,
GBET,2887.0,8717.59152504166,291419.3086142423,203.0,0.004009897215513062,1168.561474158992
CROWN,1239.0,13100.944896746538,591881.4935733431,202.0,0.0043679274731741905,2585.2954366423787
CFT,19308.0,44642.62640422187,294522.72849348607,191.0,0.0033698339800916823,992.4926983866661
CODE,251.0,9.01992391834586,2834931.1945016235,125.0,3.241832789861615e-06,9.190372903336918
BALN,16415.0,212638.53816660802,17147.534812191094,95.0,0.06739977568255599,1155.7399998504995
FIN,2262.0,11743.798951349998,8066.06290216773,81.0,0.07043074621240829,568.0988291958968
BTCB,154.0,13382.610880602766,0.017705579218053383,41.0,26419.42316331254,467.77118971330464
USDS,5441.0,4205.101901603656,105.60366417571227,34.0,0.5523240281840428,58.3274411885243
OMM,13899.0,16329.546682345032,24217.740026789244,32.0,0.002339058464536089,56.64670980159583
IAM,4063.0,8.672227106165215,264.4575055825906,24.0,0.01155933751554823,3.0569535655491453
IUSDC,5592.0,39068.606574526,6.356171,19.0,1.0077804672710422,6.405624980434648
XCROWN,1239.0,13100.944896746538,429946.7717016107,12.0,0.0043679274731741905,1877.976316118017
oIUSDC,5592.0,39068.606574526,7.184557999999999,4.0,1.0077804672710422,7.240457218375903
oUSDS,5441.0,4205.101901603656,3.7964682628616933,4.0,0.5523240281840428,2.096880643816646
IDOGE,1759.0,48.36568734369579,18200.0,2.0,1.183554719474651e-07,0.002154069589443865
oICX,12111.0,692120.0950332393,1589.0963261072707,2.0,0.21166194433778138,336.35121812389
FinICX,12111.0,692120.0950332393,0.09264324733636681,1.0,0.21166194433778138,0.019609049860981383
finMICX,12111.0,692120.0950332393,6537.255667191567,1.0,0.21166194433778138,1383.6882451509473
ICX,,,,,0.173724318,
