IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,62428.699588276744,1403,,
sICX,2158372.051699867,1148,,
bnUSD,523176.8832030366,1137,,
BALN,160422.35115076994,302,,
GBET,44620.57430605838,243,,
CFT,1352418.4344098133,190,,
$unknown,23776.10529096333,153,,
CODE,1049704.431946832,153,,
OMM,1214654.5867485537,135,,
FIN,8587.82944461684,103,,
IUSDC,84819.162369,75,,
USDS,37815.68234831123,71,,
CROWN,166361.98604415517,55,,
BUSD,38064.25,16,,
PLAY,320.0,16,,
BTCB,2.2436803300298127,16,,
ETH,28.285956668386525,14,,
XCROWN,4244.8417815396415,12,,
VOID,6628.954409559783,10,,
METX,629111.9679259651,8,,
dbnUSD,28711.846879339595,8,,
dUSDS,1304.1538646009826,4,,
UP,0.23339318797733163,4,,
obnUSD,5661.564111035848,4,,
TAP,28865.8991166722,3,,
LDX,1.0,3,,
dIUSDC,200.371241,2,,
IUSDT,0.50069,2,,
CLAW,140000.0,2,,
oBALN,5261.009804851247,2,,
FinICX,5927.693835382019,2,,
NPT,56.55,2,,
finICX,0.9183120826641755,1,,
finMICX,520.4567188229522,1,,
