IRC Token,Amount,No. of Transactions
BALN,382954.36559632974,3556
sICX,2313828.7590257605,2534
IAM,6451.61301612903,2008
bnUSD,1118820.411310038,1864
PGT,3000.0,523
UP,4.590200120364364,156
EPX,1704.9660000000001,93
ACT,2904.0,70
TAP,661599.1324108245,66
METX,310953.2107274559,48
SEED,47.614926999999994,42
HGC,174300.0,9
LDX,2450.0,9
