IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,21296.98910344889,1203.0,0.009930559038440928,211.49100763283232
sICX,2710859.396145576,845.0,0.1772429286303355,480480.65847790474
GBET,209018.4395700385,743.0,0.006889856631921823,1440.1070820655805
METX,2888968.520158005,738.0,6.4951586402183e-05,187.64308845022944
bnUSD,76676.45639539402,478.0,1.0069746656295067,77211.24904040735
BALN,205704.4648988677,330.0,0.11173467997713137,22984.322555342034
OMM,812276.679131632,252.0,0.01003406632831971,8150.438075354061
CODE,1283356.0206497754,182.0,,
FIN,9884.243068730335,129.0,0.08981970324706585,887.7997792552262
CFT,363874.6507577927,122.0,0.004099503171455381,1491.7052847937903
IUSDC,1744.8293879999999,52.0,1.009373861130597,1761.1851763796963
USDS,18675.075228868816,51.0,1.0005091233240297,18684.583145245844
oICX,794089.9717172126,31.0,0.1772429286303355,140746.83218313905
CROWN,17320.27334944697,22.0,,
VOID,2334.2250701898665,18.0,,
dICX,179212.990816678,13.0,0.1772429286303355,31764.23534094943
IUSDT,108.278952,12.0,1.0089520263545388,109.24826803194586
LDX,40121.06916957566,12.0,,
oUSDS,9024.20487179982,12.0,1.0005091233240297,9028.799304980877
oIUSDC,248.505025,10.0,1.009373861130597,250.8344765946055
oBALN,58571.311265153294,7.0,0.11173467997713137,6544.4467200528525
XCROWN,2910.9995347237095,6.0,,
obnUSD,8969.632950645737,6.0,1.0069746656295067,9032.193141295897
UP,0.3029836057905826,5.0,0.46022382248534865,0.13944027320733593
finOICX,444035.81696861575,3.0,0.1772429286303355,78702.20861628107
oOMM,3581.1400000000003,3.0,0.01003406632831971,35.93339629099885
TAP,36885.46267166977,3.0,0.0005428640410636373,20.0237913224446
finICX,3301.899419796693,3.0,0.1772429286303355,585.2383232075715
CLAW,262702.2843893011,3.0,,
finOMM,0.000429271425006902,1.0,0.01003406632831971,4.307337951371575e-06
WOK,392926.83474024,1.0,,
NOTMIRAI,471.1728,1.0,0.01003406632831971,4.727779127300117
MCA,650.0,1.0,,
FinICX,57.80654918848617,1.0,0.08981970324706585,5.192167093846743
AC3,1588.6775,1.0,,
ICX,,,0.15491388,
