to,Fees burned,Regular Tx,to_def,Internal Tx,Internal Event (excluding Tx),group
System,0.0,304758,System,23,308969,System
cx0000000000000000000000000000000000000000,55.26234138750019,21794,governance,9309,0,governance
hx92b7608c53825241069a280982c4d92e1b228c84,14.244950000001355,8954,MyID_related_2,0,0,MyID
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,737.7120802500201,7635,bnUSD,22338,193,bnUSD
cx9e3cadcc1a4be3323ea23371b84575abb32703ae,13.164486562498139,6409,MyID_1,0,6489,MyID
cx299d88908ab371d586c8dfe0ed42899a899e6e5b,67.81166093749808,5548,"ICONbet
 Levels",21790,6184,ICONbet
cx369a5f4ce4f4648dfc96ba0c8229be0693b4eca2,24.381935374999806,5208,Metanyx,6871,2,Metanyx
cxb0b6f777fba13d62961ad8ce11be7ef6c4b2bcc6,69.37355598750037,4817,"ICONbet
 DAOdice(new)",22374,14576,ICONbet
cx5d6e1482434085f30660efe30573304d629270e5,51.86351699999988,4516,"ICONbet
 Baccarat",17444,16269,ICONbet
cx993810b4523ab6b1658925d8d6c234f286adbdba,8.465264062500326,3687,IWinToken,3755,0,IWinToken
cxcb455f26a2c01c686fa7f30e1e3661642dd53c0d,190.19665943749973,3608,optimus withdrawal,67404,2,Optimus
cxd47f7d943ad76a0403210501dab03d4daf1f6864,36.43542968750041,3540,"ICONbet
 Blackjack",5849,10005,ICONbet
cx087b4164a87fdfb7b714f3bafe9dfb050fd6b132,19.532808750000004,3417,Relay_1,0,4104,Relay
hx11de4e28be4845de3ea392fd8d758655bf766ca7,4.250000000000226,3400,3-min_tx_bot_in,0,0,3-min_tx_bot_in
cx10d59e8103ab44635190bd4139dbfd682fa2d07e,84.30266199999909,3324,balanced_rewards,3791,496,Balanced
cxaa99a164586883eed0322d62a31946dfa9491fa6,57.341398362499866,3141,OptimusRewards,13632,14,Optimus
cx9c4698411c6d9a780f605685153431dcda04609f,39.083291775000255,3141,Auction,11949,0,Craft
cx2609b924e33ef00b648a409245c7ea394c467824,268.71265823750014,2483,balanced_sicx,12105,114,Balanced
cx38fd2687b202caf4bd1bda55223578f39dbb6561,50.147043775,2258,"ICONbet
 Mini Roulette(new)",8166,5379,ICONbet
cx69bcdf1753472c1444188ec3f5188657e30c8322,6.943251624999769,2180,"broof - we prove, verify and love you.",0,0,"broof - we prove, verify and love you."
cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,108.79687168750024,2126,balanced_baln,9440,270,Balanced
cx785d504f44b5d2c8dac04c5a1ecd75f18ee57d16,96.65964856250038,2102,Finance Token,11066,68,Optimus
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,19.74056293749959,2101,MyID_2,2125,0,MyID
cx82c8c091b41413423579445032281bca5ac14fc0,19.819076437499906,2019,Craft,2012,1314,Craft
cx203d9cd2a669be67177e997b8948ce2c35caffae,189.0506818125,1813,balanced_dividends,12825,0,Balanced
cxa0af3165c08318e988cb30993b3048335b94af6c,23.469930900000012,1713,balanced_dex,5020,0,Balanced
cx7ecb16e4c143b95e01d05933c17cb986cfe618e6,19.0116135625002,1631,unknown_cx,4881,0,Craft
cx66f2ed0663d5aa7efe92ab41b1e0e19ac73007a4,5.3460145000000585,1591,LambdaX,3212,0,LambdaX
cx2dc662031f3d62bcdba4f63e9bf827767c847565,21.790080812499973,1590,GangstaBet Skill,9804,10048,GangstaBet
cx2e6d0fc0eca04965d06038c8406093337f085fcf,97.5074466125004,1322,Craft,7096,23,Craft
cx1a29259a59f463a67bb2ef84398b30ca56b5830a,89.72127581249997,1252,omm token,10550,25,Omm
cx66d4d90f5f113eba575bf793570135f9b10cece1,32.15097318749998,1108,balanced_loans,4544,291,Balanced
cx7b1843b7ef5368a080ccf59c0a9d1bdec474f9f6,14.328285124999999,1011,OptimusDividends,5103,0,Optimus
hxc4193cda4a75526bf50896ec242d6713bb6b02a3,1.1899999999999802,952,binance_hot,0,0,binance
cx21e94c08c03daee80c25d8ee3ea22a20786ec231,136.74958312500016,789,Balanced Router,7569,88,Balanced
cx6139a27c15f1653471ffba0b4b88dc15de7e3267,49.90881093749983,757,GangstaBet Token,5492,43,GangstaBet
cx57d7acf8b5114b787ecdd99ca460c2272e4d9135,2.8966191874999985,755,NebulaPlanetToken,894,0,Nebula
cxae3034235540b924dfcc1b45836c293dcc82bfb7,21.080789812500004,511,ICON USD Coin,3971,4,ICON USD Coin
cxe3905591929d17fc8496ae28ee3b9c144579228e,21.935292887500044,431,Balanced Batch Disbursement,966,0,Balanced
cxbb2871f468a3008f80b08fdde5b8b951583acf06,13.650767249999985,420,Stably_USD,2861,2,Stably_USD
cx8683d50b9f53275081e13b64fba9d6a56b7c575d,1.468158125000001,407,gangstabet_trade,403,0,GangstaBet
hx562dc1e2c7897432c298115bc7fbcc3b9d5df294,0.4962499999999949,397,upbit_cold,0,0,upbit
cxba62bb61baf8dd8b6a04633fe33806547785a00c,11.623006749999984,382,MyID_3,384,0,MyID
cx85954d0dae92b63bf5cba03a59ca4ffe687bad0a,2.3342891249999957,354,NebulaMultiToken,388,0,Nebula
hx2f063bfc047746827b6f3da4e00355b1762f76d6,0.35374999999999795,283,unknown_hx,0,0,unknown_hx
cx14002628a4599380f391f708843044bc93dce27d,70.20784931249997,262,iAM Div,38595,38679,iAM 
cx43e2eec79eb76293c298f2b17aec06097be606e0,6.446789375000001,248,balanced_staking,735,0,Balanced
cx9f4ab72f854d3ccdc59aa6f2c3e2215dd62e879f,1.7742372499999999,213,CPS_Score,217,0,CPS_Score
cx03c76787861eec166b25e744e52a82af963670eb,2.8835561875000013,196,"ICONbet
 Plinko",1119,377,ICONbet
hx85532472e789802a943bd34a8aeb86668bc23265,0.23875000000000018,191,unkEx_c1,0,0,unkEx_c
cxc0b5b52c9f8b4251a47e91dda3bd61e5512cd782,1.5124323749999995,181,TapToken,464,0,ICONbet
cxcc711062b732ed14954008da8a5b5193b4d48618,0.3108000000000001,168,peek_1,0,0,peek
cx2d86ce51600803e187ce769129d1f6442bcefb5b,0.4891347499999996,147,unknown_cx,206,0,Craft
hx7c93db18311ac93a9a0e6a9b9307ef2465c4d72c,0.17750000000000013,142,unknown_hx,0,0,unknown_hx
hxc50bb775c78b668efa9ccb4d1c7086f39134e8da,0.17250000000000013,138,unknown_hx,0,0,unknown_hx
hx294c5d0699615fc8d92abfe464a2601612d11bf7,0.16875000000000012,135,funnel_1,0,0,funnel_1
cx384018e03aa8b739472c7a0645b70df97550e2c2,0.3207408750000001,122,GangstaBet,124,0,GangstaBet
cxa032c913d5d9b7577e2b19f39d91985e5c260577,0.5256444374999999,115,unknown_cx,96,33,unknown_cx
hxa390d24fdcba68515b492ffc553192802706a121,0.1437500000000001,115,bitvavo_hot,0,0,bitvavo
cx55e13d2ff2535c8bac82a4f5d01769a4a8a3d799,6.467231937499998,113,OptimusEarn,842,0,Optimus
hx50e8e51177e5d291334be0b376a9c157e8cdf6c0,0.1350000000000001,108,unknown_hx,0,0,unknown_hx
hx68646780e14ee9097085f7280ab137c3633b4b5f,0.1350000000000001,108,kraken_hot,0,0,kraken
cx9fda786d3e7965ed9dc01321c85026653d6a5ff4,1.7408438124999999,107,"ICONbet
 Jungle Jackpot",276,214,ICONbet
cxd192264e201636d3a07e129663131d6a296c3567,13.403429937499999,101,OptimusEarn,1309,2,Optimus
cx334db6519871cb2bfd154cec0905ced4ea142de1,0.386008,99,unknown_cx,0,0,unknown_cx
hx6d14b2b77a9e73c5d5804d43c7e3c3416648ae3d,0.11500000000000007,92,bithumb_3,0,0,bithumb
hxfdb57e23c32f9273639d6dda45068d85ee43fe08,0.11375000000000007,91,upbit_hot2,0,0,upbit
hx133323c2e990994816b548a9e7eb080a5eac8031,0.11375000000000007,91,unknown_hx,0,0,unknown_hx
hx415f0389442f425e875d0d88997cbbedaf9a1ca1,0.10875000000000007,87,unknown_hx,0,0,unknown_hx
hxdc92c356737d1a45090d71f3889d1e392ba2d15b,0.10125000000000006,81,unknown_hx,0,0,unknown_hx
hxb5da246a339d9c291b92a6922a0b399aee661c39,0.10000000000000006,80,unknown_hx,0,0,unknown_hx
hxa48d0b0b06b618e14413e1c92fb7a83c60a7feb4,0.09875000000000006,79,unknown_hx,0,0,unknown_hx
cx943cf4a4e4e281d82b15ae0564bbdcbf8114b3ec,0.3540539999999998,79,NebulaSpaceshipToken,114,0,Nebula
hx6332c8a8ce376a5fc7f976d1bc4805a5d8bf1310,0.09750000000000006,78,upbit_hot1,0,0,upbit
hx1a2441b95437d8b166aef74cda72a8266901d7cd,0.09250000000000005,74,unknown_hx,0,0,unknown_hx
hx8d28bc4d785d331eb4e577135701eb388e9a469d,0.09250000000000005,74,upbit_hot4,0,0,upbit
hx27355179a0a3ed4f19dfb9b1ca0618111af8cc02,0.09000000000000005,72,unknown_hx,0,0,unknown_hx
hxf1043e623977b812cfb9c4bf1b6cced7b8dff8c4,0.08875000000000005,71,unknown_hx,0,0,unknown_hx
cxcaef4255ec5cb784594655fa5ff62ce09a4f8dfa,0.5445135000000001,69,peek_3,69,0,peek
cx4bfc45b11cf276bb58b3669076d99bc6b3e4e3b8,0.22941637500000012,68,NebulaTokenClaiming,58,0,Nebula
hx9578470ce076600e71f6696db902cc5a58a5aaee,0.08375000000000005,67,unknown_hx,0,0,unknown_hx
hx26c940591bb0b7392f54eaaef12f96a2a0ddb56f,0.07625000000000004,61,unknown_hx,0,0,unknown_hx
hxd9fb974459fe46eb9d5a7c438f17ae6e75c0f2d1,0.07500000000000004,60,huobi,0,0,huobi
hxf2b4e7eab4f14f49e5dce378c2a0389c379ac628,0.07500000000000004,60,upbit_hot5,0,0,upbit
hx4a01996877ac535a63e0107c926fb60f1d33c532,0.07500000000000004,60,upbit_hot3,0,0,upbit
cx0cf826b9756e5a69f1f83a7717a2f2d815694031,0.34947512499999994,58,uTAP,232,0,UP
cx6cdbc291c73faf79366d35b1491b89217fdc6638,2.7036500625,53,"ICONbet
 War",391,387,ICONbet
cx5faae53c4dbd1fbe4a2eb4aab6565030f10da5c6,4.342856125,49,Balanced FeeHandler,493,52,Balanced
cx80c17287fc9e7a18672b179609572ad5f46b6db9,1.3857914999999992,48,unknown_cx,72,0,unknown_cx
hx002872c5d6a38a08ff52255af3bd1378c860006d,0.06000000000000003,48,unknown_hx,0,0,unknown_hx
hx1bbdc345915e9755c892e654cda150676c69c72e,0.05875000000000003,47,unknown_hx,0,0,unknown_hx
hx3e832ff9401a829215b75f8da7653ccc0e0b475e,0.05875000000000003,47,unknown_hx,0,0,unknown_hx
hx548ad28ef8d6caed7f27f6001fb7a654ad8cca40,0.05875000000000003,47,unknown_hx,0,0,unknown_hx
cx3a36ea1f6b9aa3d2dd9cb68e8987bcc3aabaaa88,4.334994625000001,46,ICON Tether,439,0,ICON Tether
hx5fcdf4c4ad5c211b188c7b13a23ff4a11bfd659a,0.05750000000000003,46,unknown_hx,0,0,unknown_hx
hxb0570b66436d7dc90eec6999158662a0610a86ed,0.05500000000000003,44,unknown_hx,0,0,unknown_hx
cxa82aa03dae9ca03e3537a8a1e2f045bcae86fd3f,1.6246933124999992,42,unknown_cx,21,63,Bridge
hx8c8cb2f2f38825125472b1ac3ab71565b94f3050,0.051250000000000025,41,unknown_hx,0,0,unknown_hx
cx96f98f59f1dc144709fd294d4b906c74f5d709b1,0.08873787499999998,40,EURD_Token_V2,40,0,EURD_Token_V2
hx01010673ef4dd06a625407ebe65d714dea31f22a,0.050000000000000024,40,unknown_hx,0,0,unknown_hx
hx1a727577686a20eeeb67251b330e026e5597dbf5,0.04875000000000002,39,unknown_hx,0,0,unknown_hx
hxc501a5d903dac1ad3e251b5640f91923ce3d0134,0.04750000000000002,38,unknown_hx,0,0,unknown_hx
