to,Fees burned,Regular Tx,to_def,Internal Tx,Internal Event (excluding Tx),group
System,0.0,303789,System,18,306116,System
cx0000000000000000000000000000000000000000,46.130955987501686,18541,governance,7919,0,governance
cxd47f7d943ad76a0403210501dab03d4daf1f6864,113.64846499998906,11455,"ICONbet
 Blackjack",15262,29384,ICONbet
hx92b7608c53825241069a280982c4d92e1b228c84,8.051760000000748,5064,MyID_related_2,0,0,MyID
cx369a5f4ce4f4648dfc96ba0c8229be0693b4eca2,13.528485237500027,4853,Metanyx,5547,1,Metanyx
cx9e3cadcc1a4be3323ea23371b84575abb32703ae,7.431598125000192,3618,MyID_1,0,3650,MyID
hx11de4e28be4845de3ea392fd8d758655bf766ca7,4.222500000000231,3378,3-min_tx_bot_in,0,0,3-min_tx_bot_in
cx9c4698411c6d9a780f605685153431dcda04609f,21.429862087499966,3118,Auction,16121,54,Craft
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,132.02761109999952,2859,bnUSD,16047,202,bnUSD
cx10d59e8103ab44635190bd4139dbfd682fa2d07e,91.12143207499811,2420,balanced_rewards,1939,480,Balanced
cx087b4164a87fdfb7b714f3bafe9dfb050fd6b132,14.783690749999549,2133,Relay_1,0,4189,Relay
cx7ecb16e4c143b95e01d05933c17cb986cfe618e6,35.308947562499796,2064,unknown_cx,5239,0,Craft
cx82c8c091b41413423579445032281bca5ac14fc0,18.836540249999842,1995,Craft,1992,1228,Craft
cx2e6d0fc0eca04965d06038c8406093337f085fcf,21.633353475000224,1775,Craft,6391,14,Craft
cxcb455f26a2c01c686fa7f30e1e3661642dd53c0d,133.06215087500004,1640,omm_lending,30495,2,Omm
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,15.009220187500148,1597,MyID_2,1601,0,MyID
cx66f2ed0663d5aa7efe92ab41b1e0e19ac73007a4,4.780218937500005,1517,LambdaX,3049,0,LambdaX
cxaa99a164586883eed0322d62a31946dfa9491fa6,76.26719111249989,1492,optimus_rewards,6033,14,Optimus
cx2609b924e33ef00b648a409245c7ea394c467824,48.82934077499987,1364,balanced_sicx,7053,101,Balanced
cx85954d0dae92b63bf5cba03a59ca4ffe687bad0a,8.942051200000028,1337,NebulaMultiToken,1424,0,Nebula
