IRC Token,Amount,No. of Transactions
IWIN,336564.41870000947,12852
BALN,568128.7065254893,3809
sICX,13185255.653144918,2002
IAM,13300.780237096773,1962
bnUSD,886608.2103037136,1383
METX,795871.2952447145,828
PGT,3000.0000000000023,561
UP,56.65174438539485,212
TAP,5009461.837249944,75
LDX,4813.0,54
SEED,186.419169,53
ACT,3863.0,49
EPX,11.700000000000001,5
HGC,23500.0,4
uMETX,14828.783406508719,3
SPORTS,1974903.4,1
uTAP,184.3497907677691,1
uUP,0.000706559964703527,1
