IRC Token,Amount,No. of Transactions
BALN,955744.1863772913,4451
sICX,6289380.854927972,3237
bnUSD,2562147.8065534867,2822
IAM,11508.906477336139,2024
PGT,3075.4335681022576,1698
METX,246990.70169978656,830
UP,186.0101255017616,178
TAP,1460259.142913536,76
SEED,26070.019014,48
ACT,2944.0,44
LDX,12179.0,31
EPX,1135.8500000000001,28
ICXIOU,10705.58094,5
HGC,18500.0,3
uSEED,0.00141611,1
