IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,9930.0,796416.1995800404,106809.50002220157,1765.0,0.9896822155887808,105707.46262790238
sICX,12127.0,851274.9964911753,601101.7012726536,1056.0,0.32573506251479434,195799.90024179706
FRMD,938.0,17261.100525915434,75232.46473408962,825.0,0.012526932089109051,942.4319766202323
BST,342.0,599.2024899155612,1834.4552107656928,683.0,1.1072902661345512,2031.274398540658
USDS,5447.0,5446.950532691715,13943.684915073607,550.0,0.8242408968849345,11492.955360281201
$unknown,,,2431.6457034745445,302.0,,
GBET,2900.0,8177.197352981339,301367.0296164171,266.0,0.0034037745447469243,1025.785424034353
OMM,13900.0,22038.504181944543,1492711.6481414435,218.0,0.0032417974194665074,4839.068768952528
BALN,16428.0,268070.49025646754,108631.12735486784,137.0,0.08815389808670102,9576.257329884458
IUSDC,5599.0,42647.78931358348,4079.3021209999997,122.0,1.0639308892243216,4340.095533010191
CODE,252.0,9.163956753079772,549039.8911703129,120.0,9.219543364232075e-06,5.061897085337959
CROWN,1245.0,12734.898830353897,227986.18983645024,115.0,0.003918537934229856,893.3725333546596
BTCB,158.0,19177.639202702347,0.07704794893856648,65.0,36676.940616879925,2825.8830478721993
ETH,141.0,5411.245588532194,3.7576029562281086,65.0,2081.569017733459,7821.709894628086
CFT,19416.0,55437.144824910065,383220.7586152234,60.0,0.0036610512740253877,1402.990846561239
FIN,2266.0,13256.112638816214,1416.704657646241,45.0,0.08800142473994488,124.67202830858506
FinICX,12127.0,851274.9964911753,217015.04264909265,40.0,0.32573506251479434,70689.40848395295
METX,11418.0,1096.1558602998873,2860666.486549239,19.0,5.210689026859824e-05,149.06043470967768
finICX,12127.0,851274.9964911753,254904.2256694629,15.0,0.32573506251479434,83031.24388372774
VOID,158.0,489.05933915543807,2856.510961340116,9.0,0.011862810171844795,33.88624728817168
dUSDS,5447.0,5446.950532691715,1948.3503635621528,8.0,0.8242408968849345,1605.9100511085571
NPT,465.0,0.9975721850557704,0.0,3.0,0.00019259565254250028,0.0
XCROWN,1245.0,12734.898830353897,42987.48361584214,3.0,0.003918537934229856,168.44808524576186
finMICX,12127.0,851274.9964911753,15.639887015521518,3.0,0.32573506251479434,5.094459574725222
oICX,12127.0,851274.9964911753,383.94554477696147,2.0,0.32573506251479434,125.06452603020031
oIUSDC,5599.0,42647.78931358348,2.243102,2.0,1.0639308892243216,2.386505505480854
oUSDS,5447.0,5446.950532691715,1.0296926093414576,2.0,0.8242408968849345,0.8487147598393915
ICX,,,,,0.26599,
