IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,911.0,11369.246237874902,23617.09706800341,972.0,0.01047322551742263,247.3471836600605
bnUSD,9907.0,688259.5481448687,126601.47750788603,868.0,0.9520050515152672,120525.24611680397
sICX,12111.0,685123.3502276374,1155723.9019633408,709.0,0.20317714034770204,234816.67743239953
BST,321.0,367.96817494642806,223.1237371664651,661.0,1.0106167241597916,225.49258033746332
$unknown,,,21009.61718272659,389.0,,
CROWN,1236.0,12758.162717930847,145094.9476357207,287.0,0.004175540819482225,605.8498765535877
GBET,2886.0,7959.388078242385,134248.8937897703,271.0,0.00331827467402359,445.4747042782776
CFT,19272.0,43154.51583823413,1937870.3191036084,163.0,0.0033556715032049904,6502.85620672274
IUSDC,5591.0,39218.6575439884,42595.507592,152.0,1.0075541120587481,42917.27882954923
BALN,16413.0,206276.56489873742,109556.32712352644,150.0,0.06447141778902034,7063.251737411454
CODE,250.0,14.101544189269028,555447.4560809769,122.0,8.217165330874214e-06,4.564203579230881
OMM,13898.0,16428.31556880272,2359521.437311104,118.0,0.002417122314828937,5703.251918441916
USDS,5441.0,4258.598515047439,5020.564477245654,90.0,0.5477928384804197,2750.2292657643616
FIN,2262.0,12106.98832655393,11219.355032469854,67.0,0.07258100971040943,814.3121165562253
BTCB,153.0,13173.861948950913,0.008585211465915597,18.0,26679.073090460606,229.04548419622265
dIUSDC,5591.0,39218.6575439884,6238.264468,12.0,1.0075541120587481,6285.389016843379
METX,11417.0,768.434723166847,1498277.6844084822,11.0,3.4517036177353575e-05,51.71610503644912
oICX,12111.0,685123.3502276374,30484.319248472464,10.0,0.20317714034770204,6193.716810351045
VOID,157.0,538.0240385120107,1318.9140326162815,7.0,0.011065437835145691,14.594361237816779
XCROWN,1236.0,12758.162717930847,7619.230709641433,6.0,0.004175540819482225,31.81440884116033
IAM,4063.0,5.803490958317856,878.5974989607116,4.0,0.006584306709137409,5.784955407038361
dUSDS,5441.0,4258.598515047439,886.1701371684941,4.0,0.5477928384804197,485.43765481611223
oUSDS,5441.0,4258.598515047439,17.57084943897946,4.0,0.5477928384804197,9.625185488690649
oIUSDC,5591.0,39218.6575439884,3.137039,2.0,1.0075541120587481,3.1607365441386635
oOMM,13898.0,16428.31556880272,76877.49796743577,2.0,0.002417122314828937,185.82231584530527
UP,,,0.05281103805470585,1.0,0.4863611271835025,0.02568523599601758
ICX,,,,,0.167181499,
