IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,15226.911902877257,768.0,0.020586115221211815,313.46296289587286
sICX,174503.43713423642,562.0,0.24957959134793206,43552.49652877228
bnUSD,76302.35639822794,433.0,1.0067654864407618,76818.57895583833
GBET,227035.62632002804,283.0,0.004250497742135198,965.0144170575296
BALN,66758.21986853272,227.0,0.1417871258136907,9465.456119597675
CODE,769951.2941002228,150.0,,
CFT,385933.12710266444,114.0,0.004778528851000637,1844.1925824169778
FIN,6079.106725698692,99.0,0.07559058893533149,459.5232575962988
$unknown,15961.860653139453,99.0,,
NPT,0.0,63.0,,
IUSDC,91112.002559,37.0,1.0015161615882604,91250.14307750943
OMM,591488.6018033238,36.0,0.006859510857711632,4057.322486282572
BTCB,0.2838400548833097,32.0,,
USDS,656.026162163606,28.0,1.0135595989227857,664.9216138053989
CROWN,131772.972892821,23.0,,
ETH,1.0631770995775043,11.0,449.3060752962761,477.6919299560466
VOID,398.09294182930597,11.0,,
BUSD,62624.3637,9.0,1.0067654864407618,63048.04798347369
TAP,35492.203560512586,5.0,0.0007516714242013059,26.678475198373157
XCROWN,1579.7738374705355,5.0,,
UP,0.18429645008993933,3.0,0.6372444478384202,0.11744188957614435
METX,2.0546552078992097,2.0,5.8897476364121e-05,0.00012101400654366183
ICX,,,0.2145,
