to,Regular Tx,Fees burned,to_def,Internal Tx,Internal Event (excluding Tx),group
0,301954,0.0,System,43,301961,System
cx0000000000000000000000000000000000000000,14225,40.11174223749951,governance,5361,0,governance
cx9e3cadcc1a4be3323ea23371b84575abb32703ae,4848,9.958095,MyID_1,0,4848,MyID
hx11de4e28be4845de3ea392fd8d758655bf766ca7,3360,4.2,3-min_tx_bot_in,0,0,3-min_tx_bot_in
cx2aa9b28a657e3121b75d3d4fe65e569398645d56,3293,92.12423176249997,FRAMD Token,4707,398,FRAMD
cxca5faa5a71d986a2e84dd7e6f5ff791d29901ebe,2159,8.692182449999999,Relay_4,0,0,Relay
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,2119,19.911168062499986,MyID_2,2119,0,MyID
cx9c4698411c6d9a780f605685153431dcda04609f,1964,8.370958737499972,Auction,1644,52,Craft
cxe5c2c460364acc5f8c1d5ca925930043d8d9c9dd,1459,6.883213749999971,GangstaBet Crown,1543,0,GangstaBet
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,758,160.85500262499997,bnUSD,6903,104,bnUSD
cx7ecb16e4c143b95e01d05933c17cb986cfe618e6,638,81.75573957499998,CraftRewards,4705,45,Craft
cx85954d0dae92b63bf5cba03a59ca4ffe687bad0a,573,3.9425938249999866,NebulaMultiToken,737,0,Nebula
cx2609b924e33ef00b648a409245c7ea394c467824,566,75.30020609999998,balanced_sicx,3103,37,Balanced
cx66d4d90f5f113eba575bf793570135f9b10cece1,459,34.67083192499999,balanced_loans,1394,131,Balanced
cxba62bb61baf8dd8b6a04633fe33806547785a00c,430,13.399336624999997,MyID_3,430,0,MyID
cx2dc662031f3d62bcdba4f63e9bf827767c847565,394,5.895380624999988,GangstaBet Skill,2583,2752,GangstaBet
hxb568381d35d3e7a6383200e8a0d30310af20b929,367,0.45875,unknown_hx,0,0,unknown_hx
cx44250a12074799e26fdeee75648ae47e2cc84219,310,5.263931299999993,balanced_governance,3,0,Balanced
cxaa99a164586883eed0322d62a31946dfa9491fa6,305,36.42565677499999,optimus_rewards,1014,14,Optimus
