IRC Token,Amount,No. of Transactions
BALN,637907.6497977764,8941
sICX,6924879.601464194,3558
LDX,426597.328125,3477
bnUSD,2679929.279824182,2691
IAM,20060.526609650093,1955
METX,570895.3665802436,860
PGT,3043.743959162085,646
UP,7.6729179568698,204
ACT,4269.0,74
TAP,697267.5227190118,61
SEED,28.761076,52
SSX,6940.0,19
HGC,1250.0,3
uUP,0.9708192189087536,2
ICXIOU,10500000.0,1
SPORTS,27400000.0,1
