,date,Regular Tx,Fees burned,Internal Tx,Internal Event (excluding Tx),Regular & Interal Tx,Regular & Interal Tx (MA7),Regular & Interal Tx (MA30),Fees burned (MA7),Fees burned (MA30)
24,2023-01-09,54233,334.54131531249976,27854,56339,82087,67300.42857142857,,202.41363421607124,
25,2023-01-10,52087,259.5130224499998,26147,56995,78234,68298.14285714286,,203.33190739642842,
26,2023-01-11,51653,170.60774911249985,14783,48278,66436,68100.28571428571,,201.33768071428557,
27,2023-01-12,52140,253.17687288749983,28750,59081,80890,70060.57142857143,,215.0123607982141,
28,2023-01-13,52408,195.4854811999998,24112,56131,76520,71300.71428571429,,216.4051867589284,
29,2023-01-14,50816,221.28696167499984,21551,51537,72367,72355.71428571429,69621.4,226.78073368214268,203.94555393666644
30,2023-01-15,52890,224.53054061249975,22561,51607,75451,75997.85714285714,69720.8,237.02027760714265,201.5630665774998
31,2023-01-16,51105,204.33817237499989,18175,51625,69280,74168.28571428571,69929.0,218.41982861607124,201.93008485541648
32,2023-01-17,51938,214.50762428749985,19888,51803,71826,73252.85714285714,69993.63333333333,211.99048602142844,203.4230249024998
33,2023-01-18,50748,235.56281049999984,17920,50735,68668,73571.71428571429,69929.33333333333,221.26978050535698,203.6080827904165
34,2023-01-19,58591,177.46350023749986,17013,51363,75604,72816.57142857143,70100.5,210.45358441249985,201.6057845754165
35,2023-01-20,50837,183.21145253749987,18349,52200,69186,71768.85714285714,70246.56666666667,208.70015174642842,202.5500376079165
36,2023-01-21,56408,930.0614941999996,31827,51028,88235,74035.71428571429,70852.16666666667,309.95365639285694,226.9921694174998
37,2023-01-22,57009,367.1901868874995,19138,51043,76147,74135.14285714286,71191.2,330.3336058607141,232.76860934708313
38,2023-01-23,50317,268.60835334999985,19039,51810,69356,74146.0,71336.93333333333,339.515060285714,237.0261169449998
39,2023-01-24,59712,729.3115444999997,33265,51861,92977,77167.57142857143,72199.76666666666,413.05847745892834,255.8787022037498
40,2023-01-25,52738,272.67189066249983,20423,54670,73161,77809.42857142857,72169.3,418.3597746249997,258.6385040566665
41,2023-01-26,51848,175.46434411249984,11937,48042,63785,76121.0,71894.36666666667,418.0741808928569,256.27496636416646
42,2023-01-27,51690,209.28751846249983,17969,53598,69659,76188.57142857143,71792.46666666666,421.7993331678569,256.8127609712498
43,2023-01-28,54566,164.68673213749975,20461,55636,75027,74301.71428571429,71955.56666666667,312.46008144464264,253.8422207674998
44,2023-01-29,54314,203.17286292499972,18790,52524,73104,73867.0,72071.83333333333,289.0290351642855,254.18942042583316
45,2023-01-30,54685,251.8815365999998,19214,54331,73899,74516.0,72344.7,286.6394899142855,257.0191082766665
46,2023-01-31,52740,197.74919659999983,16375,52433,69115,71107.14285714286,72348.56666666667,210.70201164285695,258.48666363833314
47,2023-02-01,53898,192.57516537499976,16629,52291,70527,70730.85714285714,72351.9,199.25962231607122,257.30801510666646
48,2023-02-02,51659,234.60295681249983,15005,50923,66664,71142.14285714286,72199.03333333334,207.70799555892836,256.6919433274998
49,2023-02-03,51868,142.59930393749983,13449,50765,65317,70521.85714285714,72115.56666666667,198.18110776964264,255.29300892916646
50,2023-02-04,49910,133.54091688749986,12841,50279,62751,68768.14285714286,71968.33333333333,193.7317055910712,254.49590241541648
51,2023-02-05,51723,234.85149646249985,17034,50640,68757,68147.14285714286,71998.93333333333,198.25722466785695,256.13309564833315
52,2023-02-06,52784,267.5653042499998,19535,51303,72319,67921.42857142857,72243.5,200.49776290357127,260.0966680162498
53,2023-02-07,51265,144.44127828749987,13007,50469,64272,67229.57142857143,72720.7,192.88234600178552,259.8162528545832
54,2023-02-08,50577,168.38424143749987,13291,50623,63868,66278.28571428571,72113.4,189.42649972499984,254.27768372541647
55,2023-02-09,50059,167.8427474624999,14441,50203,64500,65969.14285714286,71655.6,179.88932696071416,251.22200789249982
56,2023-02-10,50659,134.9165342874999,12863,50873,63522,65712.71428571429,71558.46666666666,178.79178843928557,250.03230073166648
57,2023-02-11,48785,104.3657318624999,10941,49632,59726,65280.57142857143,70853.0,174.6239048642856,245.07192936416646
58,2023-02-12,50472,154.06200827499987,14004,50334,64476,64669.0,70451.53333333334,163.08254940892843,243.69114693333316
59,2023-02-13,50222,181.25702786249988,14667,50267,64889,63607.57142857143,70202.26666666666,150.75279563928558,242.35681580624984
60,2023-02-14,50933,207.12171338749988,15225,51106,66158,63877.0,69892.5,159.70714351071416,241.77652156541652
61,2023-02-15,51000,224.77405301249988,16310,51226,67310,64368.71428571428,69826.83333333333,167.76283087857132,242.4577175866665
62,2023-02-16,51086,188.10694788749987,14904,50464,65990,64581.57142857143,69632.3,170.6577166535713,241.57769503999984
63,2023-02-17,50991,170.3564167249999,14178,50047,65169,64816.857142857145,69515.66666666667,175.7205570017856,239.40414858083315
