,date,Regular Tx,Fees burned,Internal Tx,Internal Event (excluding Tx),Regular & Interal Tx,Regular & Interal Tx (MA7),Regular & Interal Tx (MA30),Fees burned (MA7),Fees burned (MA30)
30,2022-10-19,55103,316.3949933374997,26138,53792,81241,76166.57142857143,76489.03333333334,239.73764190357113,239.5314152387497
31,2022-10-20,51787,241.54583002499976,20460,53275,72247,74879.85714285714,76294.83333333333,224.75849273214257,235.27913210083307
32,2022-10-21,52971,210.31199294999973,22258,53898,75229,75619.57142857143,76141.43333333333,226.6316793517854,230.58419115458307
33,2022-10-22,50345,204.85722491249985,18160,52275,68505,75686.71428571429,75750.56666666667,236.3988828946426,226.74675781749974
34,2022-10-23,52934,181.7974168624997,20412,52638,73346,75480.42857142857,75571.46666666666,235.56772204999973,223.5682757962497
35,2022-10-24,54335,215.85742967499968,24285,56566,78620,75255.42857142857,75669.8,228.9462900624997,223.4446244504164
36,2022-10-25,62914,322.3989315499993,29449,54304,92363,77364.42857142857,76208.5,241.8805456160711,227.3855154662497
37,2022-10-26,53889,268.8120486499997,24858,54510,78747,77008.14285714286,76064.93333333333,235.0829820892854,226.94720756041636
38,2022-10-27,53028,234.2112917749997,22114,52666,75142,77421.71428571429,75850.63333333333,234.03519091071394,224.5653271587497
39,2022-10-28,52570,282.91187924999974,21914,52991,74484,77315.28571428571,75867.4,244.4066032392854,225.47584660166638
40,2022-10-29,52981,240.6769922249997,22585,53511,75566,78324.0,75855.53333333334,249.5237128553568,226.6447068904164
41,2022-10-30,52954,206.3526926374997,21495,52540,74449,78481.57142857143,75852.56666666667,253.03160939464252,226.98694365124973
42,2022-10-31,56873,450.0615259749996,28964,52732,85837,79512.57142857143,76316.13333333333,286.48933743749967,236.16160982708303
43,2022-11-01,53857,301.44333997499973,24902,52759,78759,77569.14285714286,76429.96666666666,283.49568149821397,240.02311678166637
44,2022-11-02,53988,327.6758215999997,25678,53641,79666,77700.42857142857,76386.23333333334,291.9047919196426,243.20155182124972
45,2022-11-03,52570,244.74748113749976,22673,52625,75243,77714.85714285714,75996.6,293.40996182857117,240.51073012749973
46,2022-11-04,54075,260.21903953749967,24099,53883,78174,78242.0,76064.56666666667,290.16812758392825,242.2493688616664
47,2022-11-05,52337,224.00533637499976,21352,51457,73689,77973.85714285714,76035.6,287.78646246249974,243.4689880174997
48,2022-11-06,53881,231.8823484249997,23007,51769,76888,78322.28571428571,76183.13333333333,291.43355614642826,244.95775675874972
49,2022-11-07,54395,337.3321207374997,24123,53238,78518,77276.71428571429,76427.83333333333,275.329355398214,250.009959343333
50,2022-11-08,58524,766.3357483999996,42306,52279,100830,80429.71428571429,77395.56666666667,341.7425566017854,269.88196263458303
51,2022-11-09,61230,1039.6996637749996,48071,50553,109301,84663.28571428571,78609.5,443.4602483410711,296.84363447999965
52,2022-11-10,54127,312.9587058999997,23598,51335,77725,85017.85714285714,78668.8,453.20470902142824,299.67515057208306
53,2022-11-11,52941,241.94728569999972,21102,51430,74043,84427.71428571429,78684.56666666667,450.59445847321393,300.87352137916633
54,2022-11-12,52593,236.3652673624997,23748,53600,76341,84806.57142857143,78520.8,452.36016289999964,297.2057011504164
55,2022-11-13,54131,263.44016527499974,22951,51860,77082,84834.28571428571,78755.16666666667,456.8684224499997,299.413717105833
56,2022-11-14,53656,278.19858504999974,22013,51916,75669,84427.28571428571,79009.63333333333,448.42077449464256,304.1374432704163
57,2022-11-15,53393,262.40930951249976,22598,51452,75991,80878.85714285714,79049.66666666667,376.43128322499973,306.63056882833297
58,2022-11-16,53277,304.1181740374997,21347,52494,74624,75925.0,78863.96666666666,271.34821326249977,308.027592843333
59,2022-11-17,51862,199.36872352499972,19283,52827,71145,74985.0,78648.8,255.12107292321403,306.94457887166635
60,2022-11-18,51445,238.87762133749976,16534,51095,67979,74118.71428571429,78206.73333333334,254.6825494428569,304.3606664716664
61,2022-11-19,51368,184.3760526124998,15736,50398,67104,72799.14285714286,78035.3,247.25551876428545,302.4550072245831
62,2022-11-20,53422,210.41969361249969,20201,50381,73623,72305.0,77981.76666666666,239.68116566964258,302.4585972466664
63,2022-11-21,52018,251.69068653749977,17524,50828,69542,71429.71428571429,78016.33333333333,235.89432302499975,304.0197126341664
64,2022-11-22,52285,275.9272066499998,21805,53151,74090,71158.14285714286,78041.13333333333,237.82545118749974,307.15737229374975
65,2022-11-23,51528,268.7133642749998,19034,54093,70562,70577.85714285714,77772.53333333334,232.7676212214283,308.9192367804164
66,2022-11-24,51751,195.48440343749976,18937,52919,70688,70512.57142857143,77050.03333333334,232.21271835178547,304.6887525099997
67,2022-11-25,51274,244.24191997499975,19806,54740,71080,70955.57142857143,76794.46666666666,232.97904672857118,303.869748220833
68,2022-11-26,50667,174.10999271249975,18903,54172,69570,71307.85714285714,76608.73333333334,231.5124667428569,301.86637158541635
69,2022-11-27,51574,165.04683096249977,18534,52543,70108,70805.71428571429,76462.86666666667,225.03062922142834,297.93753664249977
70,2022-11-28,52097,289.56059422499976,18472,52966,70569,70952.42857142857,76296.3,230.44061603392834,299.56699004249975
71,2022-11-29,52080,274.88513031249977,21166,52785,73246,70831.85714285714,76256.2,230.29174798571404,301.8514046316664
72,2022-11-30,56656,567.7681965749997,34417,54846,91073,73762.0,76430.73333333334,273.01386688571404,305.77496031833306
73,2022-12-01,51578,218.87313654999977,19449,52732,71027,73810.42857142857,76173.0,276.35511447321403,303.02262020416646
74,2022-12-02,51517,222.53779413749976,19157,53316,70674,73752.42857142857,75873.26666666666,273.2545250678569,299.51801928874977
75,2022-12-03,48872,193.6530974249998,14743,52486,63615,72901.71428571429,75485.66666666667,276.0463971696426,297.8148731649997
76,2022-12-04,51900,213.6099844999997,19249,52176,71149,73050.42857142857,75251.5,282.9839905321426,296.26123799708313
77,2022-12-05,50748,240.1649861999998,17557,53288,68305,72727.0,75072.03333333334,275.92747509999975,296.79989299124975
78,2022-12-06,50930,194.80369971249976,17600,52074,68530,72053.28571428571,74793.43333333333,264.4872707285712,295.5639380341664
79,2022-12-07,50935,241.73378541249977,14256,48102,65191,68355.85714285714,74349.2,217.91092627678546,292.37732685666646
80,2022-12-08,50895,182.45868737499976,12950,47126,63845,67329.85714285714,73116.36666666667,212.70886210892832,272.91475815583306
81,2022-12-09,51307,180.36110073749973,14482,49175,65789,66632.0,71665.96666666666,206.6836201946426,244.27013938791643
82,2022-12-10,51614,157.10916803749976,13656,48425,65270,66868.42857142857,71250.8,201.4630588535712,239.07515479249975
83,2022-12-11,51425,167.66454633749973,15625,48647,67050,66282.85714285714,71017.7,194.89942483035688,236.59906348041642
84,2022-12-12,51168,170.00325829999977,13059,47855,64227,65700.28571428571,70613.9,184.8763208446426,234.38699651166644
85,2022-12-13,51618,221.6731417874998,15360,47582,66978,65478.57142857143,70277.1,188.71481256964262,232.99476239541642
86,2022-12-14,51484,242.13704252499977,13456,47704,64940,65442.71428571428,69919.46666666666,188.7724207285712,231.79271097791644
87,2022-12-15,51048,180.88693971249975,11701,47394,62749,65286.142857142855,69478.06666666667,188.54788534821407,229.07529865124974
88,2022-12-16,52947,296.0051613874997,19522,50860,72469,66240.42857142857,69406.23333333334,205.06846544107117,228.80486489624977
89,2022-12-17,50127,193.3276240374998,12907,46663,63034,65921.0,69135.86666666667,210.24253058392833,228.6034949133331
90,2022-12-18,51952,169.71942287499974,17935,51806,69887,66326.28571428571,69199.46666666666,210.53608437499975,226.29822163124976
91,2022-12-19,51019,230.01107386249976,19578,52378,70597,67236.28571428571,69315.9,219.10862945535692,227.81938900624976
92,2022-12-20,52320,237.53244668749971,18149,50393,70469,67735.0,69210.76666666666,221.37424444107117,228.7231474420831
93,2022-12-21,51419,154.88386156249976,13385,47863,64804,67715.57142857143,69052.83333333333,208.90950430357117,225.49625327624975
94,2022-12-22,51733,196.79753991249976,18334,52097,70067,68761.0,68918.73333333334,211.18244718928548,222.85859771833307
95,2022-12-23,50642,193.8969889999998,15334,49584,65976,67833.42857142857,68765.86666666667,196.59556541964258,220.36471854249976
96,2022-12-24,49473,140.88312541249982,15511,52191,64984,68112.0,68575.73333333334,189.10349418749976,218.5446759416664
97,2022-12-25,49932,163.73398673749978,17160,53776,67092,67712.71428571429,68442.8,188.24843188214263,215.86107816708312
98,2022-12-26,52910,189.87783507499967,21165,54321,74075,68209.57142857143,68592.96666666666,182.5151120553569,216.38667291249973
99,2022-12-27,51551,246.37047488749977,20482,53940,72033,68433.0,68657.13333333333,183.77768751249977,219.09746104333308
100,2022-12-28,51901,193.15368024999972,20815,54502,72716,69563.28571428571,68728.7,189.2448044678569,215.88389724416643
101,2022-12-29,51499,253.80293824999976,18635,54540,70134,69572.85714285714,68624.96666666666,197.38843280178548,215.18115750874978
102,2022-12-30,52243,192.75687317499975,17373,53230,69616,70092.85714285714,67909.73333333334,197.22555911249975,202.68078006208307
103,2022-12-31,50174,166.99090107499984,15539,52497,65713,70197.0,67732.6,200.95524134999977,200.95137221291643
104,2023-01-01,51020,153.72253574999982,17979,52306,68999,70469.42857142857,67676.76666666666,199.52503406607119,198.65753026666644
105,2023-01-02,51099,227.93462132499985,19328,54236,70427,69948.28571428571,67903.83333333333,204.96171781607123,199.80024772999977
106,2023-01-03,51559,253.08511018749985,19691,52835,71250,69836.42857142857,67907.2,205.92095143035695,201.11608525291643
107,2023-01-04,50262,184.56733588749984,17559,52839,67821,69137.14285714286,67891.06666666667,204.69433080714268,199.26283024249977
108,2023-01-05,50887,157.45411229999988,16281,52565,67168,68713.42857142857,67845.66666666667,190.93021281428557,198.01784399541646
109,2023-01-06,50284,185.73569947499988,17555,52815,67839,68459.57142857143,67933.93333333333,189.92718799999986,196.1512411308331
110,2023-01-07,49476,148.65813321249988,15506,51628,64982,68355.14285714286,67971.83333333333,187.30822116249988,195.02455599208312
111,2023-01-08,37097,152.8537331374999,12859,35626,49956,65634.71428571429,67444.06666666667,187.1841065035713,194.10764373874977
112,2023-01-09,54233,334.54131531249976,27854,56339,82087,67300.42857142857,68004.63333333333,202.41363421607124,200.02204864791648
113,2023-01-10,52087,259.5130224499998,26147,56995,78234,68298.14285714286,68377.43333333333,203.33190739642842,203.08366451833314
114,2023-01-11,51653,170.60774911249985,14783,48278,66436,68100.28571428571,68451.06666666667,201.33768071428557,203.10381421208314
115,2023-01-12,52140,253.17687288749983,28750,59081,80890,70060.57142857143,68914.8,215.0123607982141,204.1539385820831
116,2023-01-13,52408,195.4854811999998,24112,56131,76520,71300.71428571429,69300.8,216.4051867589284,202.59888653791646
117,2023-01-14,50816,221.28696167499984,21551,51537,72367,72355.71428571429,69621.4,226.78073368214268,203.94555393666647
118,2023-01-15,52890,224.53054061249975,22561,51607,75451,75997.85714285714,69720.8,237.02027760714265,201.5630665774998
119,2023-01-16,51105,204.33817237499989,18175,51625,69280,74168.28571428571,69929.0,218.41982861607124,201.93008485541648
120,2023-01-17,51938,214.50762428749985,19888,51803,71826,73252.85714285714,69993.63333333333,211.99048602142844,203.4230249024998
121,2023-01-18,50748,235.56281049999984,17920,50735,68668,73571.71428571429,69929.33333333333,221.26978050535698,203.6080827904165
122,2023-01-19,58591,177.46350023749986,17013,51363,75604,72816.57142857143,70100.5,210.45358441249985,201.6057845754165
123,2023-01-20,50837,183.21145253749987,18349,52200,69186,71768.85714285714,70246.56666666667,208.70015174642842,202.5500376079165
124,2023-01-21,56408,930.0614941999996,31827,51028,88235,74035.71428571429,70852.16666666667,309.95365639285694,226.99216941749984
125,2023-01-22,57009,367.1901868874995,19138,51043,76147,74135.14285714286,71191.2,330.3336058607141,232.76860934708313
126,2023-01-23,50317,268.60835334999985,19039,51810,69356,74146.0,71336.93333333333,339.515060285714,237.0261169449998
127,2023-01-24,59712,729.3115444999997,33265,51861,92977,77167.57142857143,72199.76666666666,413.05847745892834,255.8787022037498
128,2023-01-25,52738,272.67189066249983,20423,54670,73161,77809.42857142857,72169.3,418.3597746249997,258.6385040566665
129,2023-01-26,51848,175.46434411249984,11937,48042,63785,76121.0,71894.36666666667,418.0741808928569,256.27496636416646
130,2023-01-27,51690,209.28751846249983,17969,53598,69659,76188.57142857143,71792.46666666666,421.7993331678569,256.8127609712498
131,2023-01-28,54566,164.68673213749975,20461,55636,75027,74301.71428571429,71955.56666666667,312.46008144464264,253.8422207674998
132,2023-01-29,54314,203.17286292499972,18790,52524,73104,73867.0,72071.83333333333,289.0290351642855,254.18942042583313
133,2023-01-30,54685,251.8815365999998,19214,54331,73899,74516.0,72344.7,286.6394899142855,257.0191082766665
134,2023-01-31,52740,197.74919659999983,16375,52433,69115,71107.14285714286,72348.56666666667,210.70201164285695,258.48666363833314
135,2023-02-01,53898,192.57516537499976,16629,52291,70527,70730.85714285714,72351.9,199.25962231607122,257.30801510666646
136,2023-02-02,51659,234.60295681249983,15005,50923,66664,71142.14285714286,72199.03333333334,207.70799555892836,256.6919433274998
137,2023-02-03,51868,142.59930393749983,13449,50765,65317,70521.85714285714,72115.56666666667,198.18110776964264,255.29300892916646
138,2023-02-04,49910,133.54091688749986,12841,50279,62751,68768.14285714286,71968.33333333333,193.7317055910712,254.49590241541645
139,2023-02-05,51723,234.85149646249985,17034,50640,68757,68147.14285714286,71998.93333333333,198.25722466785695,256.13309564833315
140,2023-02-06,52784,267.5653042499998,19535,51303,72319,67921.42857142857,72243.5,200.49776290357127,260.0966680162498
141,2023-02-07,51265,144.44127828749987,13007,50469,64272,67229.57142857143,72720.7,192.88234600178552,259.8162528545831
142,2023-02-08,50577,168.38424143749987,13291,50623,63868,66278.28571428571,72113.4,189.42649972499984,254.27768372541647
143,2023-02-09,50059,167.8427474624999,14441,50203,64500,65969.14285714286,71655.6,179.88932696071416,251.2220078924998
144,2023-02-10,50659,134.9165342874999,12863,50873,63522,65712.71428571429,71558.46666666666,178.79178843928557,250.03230073166648
145,2023-02-11,48785,104.3657318624999,10941,49632,59726,65280.57142857143,70853.0,174.6239048642856,245.07192936416646
146,2023-02-12,50472,154.06200827499987,14004,50334,64476,64669.0,70451.53333333334,163.08254940892843,243.69114693333313
147,2023-02-13,50222,181.25702786249988,14667,50267,64889,63607.57142857143,70202.26666666666,150.75279563928558,242.3568158062498
148,2023-02-14,50933,207.12171338749988,15225,51106,66158,63877.0,69892.5,159.70714351071416,241.77652156541646
149,2023-02-15,51000,224.77405301249988,16310,51226,67310,64368.71428571428,69826.83333333333,167.76283087857132,242.4577175866665
150,2023-02-16,51086,188.10694788749987,14904,50464,65990,64581.57142857143,69632.3,170.6577166535713,241.57769503999984
151,2023-02-17,50991,170.3564167249999,14178,50047,65169,64816.857142857145,69515.66666666667,175.7205570017856,239.40414858083312
152,2023-02-18,49742,153.50898792499987,13375,49721,63117,65301.28571428572,69099.43333333333,182.7410221535713,238.60566483708314
153,2023-02-19,50325,137.6383828249999,14170,50205,64495,65304.0,68943.06666666667,180.39478994642846,237.08656251333318
154,2023-02-20,52111,390.5399363374999,18273,51535,70384,66089.0,68348.03333333334,210.2923482999999,219.10251058458317
155,2023-02-21,51378,241.14161494999988,17722,50768,69100,66509.28571428571,68113.13333333333,215.15233423749987,214.90089151999985
156,2023-02-22,50663,183.18067579999985,14189,50699,64852,66158.14285714286,67963.0,209.21042320714272,212.05330226833317
157,2023-02-23,52978,658.2393300124999,26940,50653,79918,68147.85714285714,67527.7,276.37219208214276,209.68422845208318
158,2023-02-24,51322,274.7320771874999,19470,50519,70792,68951.14285714286,67448.73333333334,291.28300071964276,209.75290133624986
159,2023-02-25,50718,258.37632536249987,16933,49814,67651,69598.85714285714,67577.6,306.2640489249999,212.51663404458318
160,2023-02-26,49458,198.27526993749987,16498,51210,65956,69807.57142857143,67454.16666666667,314.9264613696427,212.14955909374984
161,2023-02-27,51935,211.10271778749984,17600,50964,69535,69686.28571428571,67271.1,289.292573005357,213.6967586154165
162,2023-02-28,52230,283.2538157249998,20067,51562,72297,70143.0,67244.2,295.3086016874999,216.36612370874985
163,2023-03-01,50595,239.62178098749987,15100,49920,65695,70263.42857142857,66970.73333333334,303.37161671428555,215.9574651883332
164,2023-03-02,50347,234.69256993749988,16006,50803,66353,68325.57142857143,66878.66666666667,242.86493670357126,217.18891096624986
165,2023-03-03,49686,210.6000217999999,14979,50225,64665,67450.28571428571,66683.26666666666,233.70321450535698,217.78973951374985
166,2023-03-04,49259,150.8709040124999,13071,49630,62330,66690.14285714286,66538.8,218.34529716964272,214.99867108708318
167,2023-03-05,48950,145.1341349624999,13227,49943,62177,66150.28571428571,66434.13333333333,210.75370645892846,215.0831654545832
168,2023-03-06,51488,217.00511872499985,16729,50750,68217,65962.0,66616.33333333333,211.59690659285704,217.86530551583323
169,2023-03-07,50385,212.4310529749999,15370,50358,65755,65027.42857142857,66516.26666666666,201.47936905714275,217.11795739958322
170,2023-03-08,50457,252.9061073874999,16802,51290,67259,65250.857142857145,66347.6,203.37712997142845,216.62931750416655
171,2023-03-09,50829,205.19000046249985,15890,50388,66719,65303.142857142855,66429.16666666667,199.16247718928557,218.65427490999988
172,2023-03-10,50642,217.8583341749999,16309,50635,66951,65629.71428571429,66531.93333333333,200.19937895714276,220.30341133458322
173,2023-03-11,51589,261.39663843749986,17748,49911,69337,66630.71428571429,66693.16666666667,215.98876958928557,223.4218743670832
174,2023-03-12,49516,191.2848763749999,16407,50066,65923,67165.85714285714,66773.2,222.58173264821417,225.3008191033332
175,2023-03-13,52377,234.31418569999985,19311,51161,71688,67661.71428571429,67171.93333333333,225.05445650178558,229.6324342312499
176,2023-03-14,51395,291.92476382499984,20349,51295,71744,68517.28571428571,67414.2,236.41070090892845,234.22785941624988
177,2023-03-15,50338,233.89142479999987,17209,50782,67547,68558.42857142857,67502.8,233.69431768214275,235.98233931416652
178,2023-03-16,50225,131.08200983749987,8495,44896,58720,67415.71428571429,67254.86666666667,223.10746187857129,233.44768252916657
179,2023-03-17,50525,225.66861799999987,16622,50075,67147,67443.71428571429,67249.43333333333,224.22321671071413,233.47750136208322
180,2023-03-18,49385,186.08493893749989,15481,50676,64866,66805.0,67211.96666666666,213.46440249642845,233.4101010637499
181,2023-03-19,50113,276.84834831249987,18044,50093,68157,67124.14285714286,67311.56666666667,225.687755630357,236.95983211666655
182,2023-03-20,52235,223.4175714624998,18959,51098,71194,67053.57142857143,67580.8,224.13109645357127,239.2901182345832
183,2023-03-21,51026,242.69501193749988,17654,50823,68680,66615.85714285714,67720.3,217.09827475535704,242.79200587166653
184,2023-03-22,50463,173.75562304999988,14275,50433,64738,66214.57142857143,67532.1,208.50744593392847,235.56586209541652
185,2023-03-23,49957,171.2049493999999,13726,49795,63683,66923.57142857143,67351.53333333334,214.23929444285702,233.23463991041655
186,2023-03-24,50319,176.1502507624999,14750,50492,65069,66626.71428571429,67358.76666666666,207.165241980357,233.00029240916655
187,2023-03-25,49080,140.4062806874999,12729,49595,61809,66190.0,66755.13333333333,200.63971937321415,215.73919076499988
188,2023-03-26,49484,166.1927598374999,14273,50536,63757,65561.42857142857,66520.63333333333,184.8317781624999,212.12121351999988
189,2023-03-27,51332,226.99353601249987,16881,50477,68213,65135.57142857143,66539.36666666667,185.3426302410713,211.07512054166654
190,2023-03-28,50806,205.26287843749984,16996,51105,67802,65010.142857142855,66600.9,179.99518259821414,211.30804082499986
191,2023-03-29,50250,193.56831468749988,15251,50187,65501,65119.142857142855,66466.43333333333,182.825567117857,210.72356072166653
192,2023-03-30,49924,152.11166128749989,13624,50207,63548,65099.857142857145,66174.8,180.09795453035704,206.35215557374985
193,2023-03-31,51385,235.58759238749988,19154,51352,70539,65881.28571428571,66336.26666666666,188.58900333392847,206.21768262041653
194,2023-04-01,58658,620.5203313624999,34801,50696,93459,70402.71428571429,67239.8,257.1767248589285,219.07860800124988
195,2023-04-02,51891,323.7964962999999,17923,49902,69814,71268.0,67411.43333333333,279.69154435357126,222.85182381791654
196,2023-04-03,55932,601.7502669749998,23689,50352,79621,72897.71428571429,67987.8,333.228220205357,237.88113591666655
197,2023-04-04,59277,890.4230541624999,38249,50994,97526,77144.0,69166.1,431.1082453089285,262.7240998899999
198,2023-04-05,57733,634.2963642249998,32931,51011,90664,80738.71428571429,69914.33333333333,494.069395242857,276.63380807333317
199,2023-04-06,53550,429.4414724874999,19045,50180,72595,82031.14285714286,70142.33333333333,533.6879396999999,283.8674887237499
200,2023-04-07,54076,389.7660750249999,21151,50646,75227,82700.85714285714,70407.93333333333,555.7134372196427,288.4294876449998
201,2023-04-08,50049,263.68387808749986,17753,50027,67802,79035.57142857143,70444.03333333334,504.7368010374999,290.37928356583325
202,2023-04-09,50297,289.3842268124999,15606,50060,65903,78476.85714285714,70409.1,499.82076253928557,292.7634799870832
203,2023-04-10,51459,203.52745218749988,16601,50197,68060,76825.28571428571,70366.53333333334,442.9317889982141,290.8345071120832
204,2023-04-11,50619,221.41870861249987,16409,50481,67028,72468.42857142857,70403.36666666667,347.3597396339284,291.83896818666653
205,2023-04-12,50205,202.1851115374999,15736,50096,65941,68936.57142857143,70211.8,285.6295606785713,290.76799904791653
206,2023-04-13,50584,294.01944563749987,15643,50392,66227,68026.85714285714,70027.9,266.283556842857,290.8378217749999
207,2023-04-15,50641,265.7271890124999,19981,51251,70622,67369.0,70130.4,248.56371598392843,291.89901391541656
208,2023-04-16,50932,402.0174597124999,21345,50265,72277,68008.28571428571,70582.3,268.3256562160713,300.93019557791655
209,2023-04-17,54171,217.23394299999975,20955,51412,75126,69325.85714285714,70848.26666666666,258.0184728142856,300.6490397445832
210,2023-04-18,51166,295.53149383749985,18678,50972,69844,69580.71428571429,71014.2,271.16190733571415,304.29725824124984
211,2023-04-19,51505,343.33949543749986,19266,50007,70771,70115.42857142857,71101.33333333333,288.57916259642843,306.5136298120832
212,2023-04-20,50514,277.1279436249999,19043,50810,69557,70632.0,71046.76666666666,299.2852814660713,308.30397555083323
213,2023-04-21,51638,261.90381214999985,16616,51006,68254,70921.57142857143,71032.56666666667,294.6973338249999,308.94426889124986
214,2023-04-22,50377,234.6344604249999,15928,49922,66305,70304.85714285714,71084.8,290.255515455357,310.97356347041654
215,2023-04-23,49048,272.0649965999999,15423,50485,64471,69189.71428571429,71111.06666666667,271.690877867857,314.33556504374985
216,2023-04-24,52597,224.29990104999985,17526,51141,70123,68475.0,71279.53333333334,272.70030044642846,315.9405533866666
217,2023-04-25,51665,248.44803153749987,17097,50917,68762,68320.42857142857,71511.3,265.97409154642844,319.5419450816665
218,2023-04-26,50374,251.83257758749988,17035,51058,67409,67840.14285714286,71633.03333333334,252.90167471071416,322.3966056733332
219,2023-04-27,51271,241.64472974999987,17252,50590,68523,67692.42857142857,71643.36666666667,247.83264415714274,322.8849787979165
220,2023-04-28,49662,185.7131042499999,14152,49841,63814,67058.14285714286,71510.43333333333,236.9482573142856,322.2333196583332
221,2023-04-29,48695,118.74177661249988,11625,49456,60320,66203.14285714286,71337.73333333334,220.3921596267856,319.73910172249987
222,2023-04-30,48688,139.0035119749999,12043,49655,60731,65668.85714285714,71243.83333333333,201.38337610892842,319.3021634120832
223,2023-05-01,50149,181.80381258749983,16165,50316,66314,65124.71428571428,71103.0,195.3125063285713,317.50937075208327
224,2023-05-02,50613,241.39148858749988,15180,50089,65793,64700.57142857143,70180.8,194.30442876428557,304.8717426595832
225,2023-05-03,49709,164.9547227124999,13155,49787,62864,64051.28571428572,69949.13333333333,181.89330663928558,299.5770168733332
226,2023-05-04,48723,222.9305357124999,12880,49636,61603,63062.71428571428,69348.53333333334,179.21985034821415,286.9496924979166
227,2023-05-05,48856,146.3229604749999,12771,49718,61627,62750.28571428572,68151.9,173.59268695178562,262.14635604166654
228,2023-05-07,49292,198.17574563749992,11910,52248,61202,62876.28571428572,67169.83333333333,184.94039681249987,247.60900208874986
229,2023-05-08,51427,279.2591251624998,17251,49826,68678,64011.57142857143,67039.26666666666,204.97691298214275,242.6029238445832
230,2023-05-09,49559,310.7954923624999,14697,49682,64256,63717.57142857143,66673.56666666667,223.40429580714274,239.97057108916655
231,2023-05-10,50538,266.8526326624999,17308,50025,67846,64010.857142857145,66675.03333333334,227.0416021035713,240.0761962416665
232,2023-05-11,53933,223.47538631249984,14617,49908,68550,64823.142857142855,66763.26666666666,235.40169690357132,237.8792348916665
233,2023-05-12,48461,281.2946625124999,13393,49407,61854,64859.0,66556.4,243.7394293035713,240.47147523583322
234,2023-05-13,47839,124.30727108749991,11755,49898,59594,64568.57142857143,66308.6,240.59433081964272,237.2344273183332
235,2023-05-14,47879,157.6946609249999,13338,49949,61217,64570.71428571428,66151.13333333333,234.811318717857,235.75141229791652
236,2023-05-15,50625,172.98566774999986,15142,50101,65767,64154.857142857145,66135.8,219.62939623035706,231.71695303499988
237,2023-05-16,48719,209.34902677499988,14445,50094,63164,63998.857142857145,65887.2,205.13704400357133,229.83768096041652
238,2023-05-17,49051,187.4096312374999,14288,49985,63339,63355.0,65589.26666666666,193.78804379999988,222.68408667791655
239,2023-05-18,49016,194.84910124999988,15061,50390,64077,62716.0,65220.96666666667,189.69857450535704,221.93792528624988
