IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,859.0,17321.818835994807,21385.62355018926,1170.0,0.02737646555328804,585.4627864573417
bnUSD,9819.0,1338792.3146877196,144663.9147863431,1137.0,1.0036658473567075,145194.2306159736
sICX,12029.0,1186873.3781001444,467405.964059452,804.0,0.28839096795663144,134795.65840380784
$unknown,,,20324.798069141958,553.0,,
GBET,2816.0,12484.61233838576,704004.9730643581,511.0,0.004901827333173109,3450.910819656669
BST,196.0,4.133952332738904,1038.411389427675,404.0,1.3176243343411875,1368.236115766948
BALN,16372.0,594306.0359844497,101238.596966457,220.0,0.11331698931288274,11472.05301049925
CROWN,1135.0,19260.856400064626,501820.79764326144,166.0,0.008486942712906662,4258.924361743486
CFT,19070.0,79579.31234593062,324392.51958764286,143.0,0.005809622493897956,1884.5980786486032
CODE,242.0,18.40044958468861,891363.6275845048,142.0,9.91828986909012e-06,8.840802837146812
FIN,2253.0,18580.743540369138,7715.662726432624,93.0,0.09942738484918677,767.1481672675422
IUSDC,5579.0,146242.3400505019,25926.815196,81.0,1.0111515513963096,26215.939408200815
OMM,13882.0,83156.32095652944,856320.6787908365,64.0,0.00385248741081994,3298.964634666483
USDS,5426.0,35124.94102366266,899.1646356834561,54.0,1.0127020126581983,910.5858362677117
BTCB,128.0,231744.59185177437,0.46909008497396687,44.0,26561.842441219564,12459.896927816804
ETH,105.0,31511.467381118317,2.5927553931875806,34.0,1809.7622693297983,4692.2708841922295
XCROWN,1135.0,19260.856400064626,105769.96661775984,16.0,0.008486942712906662,897.6636474309778
VOID,150.0,649.9487771849874,2578.693877774368,9.0,0.009383683674894313,24.19764764342125
oUSDS,5426.0,35124.94102366266,5.2787977349328905,8.0,1.0127020126581983,5.345849090582076
oIUSDC,5579.0,146242.3400505019,1052.133199,6.0,1.0111515513963096,1063.8661164444122
oICX,12029.0,1186873.3781001444,227.98389420726494,6.0,0.28839096795663144,65.74849592895539
METX,11414.0,1125.7368307540887,258155.6604278544,5.0,5.931914245672158e-05,15.313572396928937
IDOGE,1733.0,57.82800480125642,23918091.480503626,5.0,1.5831873486220253e-07,3.786681983511759
obnUSD,9819.0,1338792.3146877196,5.022402738346775,4.0,1.0036658473567075,5.040814100149464
IUSDT,3479.0,10077.925730174948,0.7015,4.0,0.9957480564344257,0.6985172615887496
BUSD,58.0,451.2483502424754,2.963158127473471,3.0,1.0059065863774925,2.9806602769035617
UP,,,0.3476006491908769,3.0,0.7132022797823908,0.24790957545677247
TAP,9231.0,9.4086763193464,153794.82088192148,3.0,0.0004413840259886394,67.88257721706418
dbnUSD,9819.0,1338792.3146877196,127.1622130162395,2.0,1.0036658473567075,127.62837027869816
dIUSDC,5579.0,146242.3400505019,15.592728,2.0,1.0111515513963096,15.766611107700676
SPORTS,,,40000000.0,2.0,,
finMICX,12029.0,1186873.3781001444,9.627221219236636,1.0,0.28839096795663144,2.776403646148275
finOMM,2253.0,18580.743540369138,0.004245705392468629,1.0,0.09942738484918677,0.0004221393840132459
ICX,,,,,0.242834413,
