IRC Token,Amount,No. of Transactions
BALN,526494.0651450236,4260
IWIN,78431.6651999978,3925
sICX,3159970.21167774,3238
bnUSD,1628868.1587861585,2653
IAM,13966.832806231725,2021
PGT,2999.999999999998,1428
METX,369313.11651392526,832
UP,3.0909489157425623,94
EPX,669.2500000000006,52
TAP,447860.872385118,45
SEED,76395.997985,31
LDX,3500.0,22
ACT,1616.0,20
ICXIOU,10901.75094,5
USDS,150.0,3
HGC,1250.0,2
SBR,50.0,2
SSX,814.0,1
